Symbol,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36
YBR214W,7.086255,7.996090000000001,7.873845,7.761913,7.879297,7.760375,7.325802,7.343467,5.2045,5.95565,6.226545000000001,6.217075,6.991658,7.835739,7.853993,7.506467000000001,7.1780958,7.537098,7.58662,6.667999,6.556824000000001,6.845769000000001,6.5894010000000005,6.774629,7.1277762000000005,7.732274,7.63229,7.494573,7.559814,7.363571,7.2216642,6.316764,6.735344,6.830638,6.457342000000001,6.74111
YBR215W,8.355101,8.387279,8.5802874,8.5556104,8.46315,8.7142886,8.473831,8.689801000000001,8.481118,8.166328,8.6349329,8.865665,8.278466,8.5428265,8.669079,8.585813,8.276587000000001,8.94835,8.660164,8.668898200000001,8.43294,8.762429000000001,8.816768,8.754958,8.257858,8.211361,8.40968,8.697326,8.725464,8.6996851,8.483286,8.875264,8.6117671,8.786452,8.881024,8.796543
YBR216C,8.0770891,8.0723307,8.1666818,8.154918200000001,8.036593,8.233953,8.0902056000000009,8.1944658,7.876127,7.846108,8.1287022,8.475289,7.979664,8.349173,8.271314,8.2109436,7.924805,8.429016,8.1911759,7.962098,8.046782,8.2258577,8.2315997,8.2488996,7.916437,7.97802,8.0757245,8.2329572,8.1971934,8.1763198,8.029805,8.001003,8.052274,8.389235,8.345162,8.300342
YBR217W,8.051050499999999,7.942303999999999,8.022153,8.145514799999999,8.0323881,8.1521274,8.13479224,8.1718741,7.655048,7.685352999999999,7.872908,8.201203999999999,7.915925,8.294633,8.275125,8.248553999999999,7.9651629999999995,8.526326,8.160683299999999,8.006993999999999,7.839613999999999,7.996803,8.0742997,8.125327064,8.0344044,8.0407133,8.136593,8.252766,8.342264,8.287915,8.137261299999999,7.9392309999999995,7.892243,8.134018829999999,8.231366,8.126012935999999
YBR218C,7.696639,7.097344,7.059705,7.3087271,7.553495,7.699474,7.6348840000000004,7.726115,7.087261,7.569563,7.4080036400000004,7.601345,7.074656,7.037378,7.244888,7.177577,7.090531,7.692284,7.734149,7.3362476,7.4360519,7.3302387,7.239859,7.4882017,7.3290948,7.154069,7.274793,7.557811,7.4588996,7.642207,7.538034,7.179154,7.38999636,7.3207872,7.4552614,7.627424
YBR220C,7.50497,7.000735,7.073636,7.2710966,7.186454,7.3100328999999995,7.2782918,7.443835,7.52883,7.495201,7.4133675,7.757966,7.2705229,7.053525,7.2636419,7.059502,6.936784,7.32673055,7.2547540999999995,7.863501,7.50497,7.640436,7.677768,7.616235,7.2345261,7.097736,7.138006,7.2789376,7.33322945,7.2727005,7.3759557,7.974909,7.664149,7.647944,7.569023,7.523876
YBR220C,9.3493725544,8.861737,8.903317,9.164362,9.010196,9.219726,9.156265,9.4155823,9.696801,9.723517000000001,9.773835,9.84456,9.3491874456,8.926022,9.194412,9.062853,8.896655,9.3073727,9.187577000000001,10.045706000000001,9.583808,9.877202,9.831665000000001,9.922596,9.177417,8.923991000000001,8.993839,9.183422,9.4051087,9.244584,9.4294601,10.239684,9.683125,9.799633,9.731992,9.639613
YBR221C,8.727120000000001,8.463240800000001,8.471388600000001,8.513064400000001,8.574527,8.540536000000001,8.243283,8.303173000000001,6.893400000000001,8.267015,8.3486074,8.448271700000001,8.3557555,8.540523,8.43201311,8.381299700000001,8.241119000000001,8.55941,8.4728013,7.8513090000000005,8.185161,8.5198107,8.5149146000000009,8.586574,8.3861589,8.581779000000001,8.4111195,8.440146890000001,8.355112400000001,8.421439600000001,8.160143,7.729303000000001,8.332572,8.560484,8.5273015,8.5100148
YBR222C,7.891339,8.122235,8.731953,9.412183,9.75299,9.922780000000001,9.94215,9.5266,7.687114,8.145046,8.129104,8.346070000000001,8.10055,8.160247,8.956646000000001,9.358499,9.46833,9.871400000000001,9.8152,8.748038000000001,8.261874,8.347534000000001,8.4953076,8.5717586,8.23723,8.120404,9.001282,9.437763,9.389609,9.77903,9.225833000000002,8.5442014,8.161718,8.297891,8.4988302,8.351853
YBR223C,12.05387553,11.945663999999999,11.820932999999998,12.06307839,12.058028799999999,12.255498,12.217450999999999,12.251624,11.312764999999999,12.002499499999999,11.959974399999998,12.0080727,12.276976999999999,11.976253799999999,12.067200999999999,12.171401999999999,11.942219,12.176362,12.1531922,11.818791,11.993947299999999,12.1000068,12.0539712,12.087314399999999,12.003770999999999,12.0031725,12.073334299999999,12.034374499999998,12.06299629,12.109998299999999,12.218126,11.696902,12.075856499999999,12.0928443,11.958520799999999,11.977380799999999
YBR224W,8.0438881,7.900171,7.943523900000001,8.0203404,7.921179100000001,8.0340159,7.9946647,8.0333755,7.98585208,8.059515600000001,8.051834,7.9265051,7.980180114,7.8896086,8.0419125,8.0647165,8.013909700000001,7.9674411,8.0427555,7.9244317,7.979639886,7.9235208,7.955574100000001,7.970079220000001,7.8823396,7.9346608000000005,8.026314600000001,7.995691600000001,7.979215311,8.038472800000001,8.0490504,7.9272008000000005,7.9649755,7.97399565,7.9695792,7.98590199
YBR225W,8.4316849,8.673201,8.50846953,8.5796416,8.62593,8.719086,8.491286,8.405139,7.657077,8.265726,8.268581,8.307233,8.4588806,8.5805362,8.645642,8.5556087,8.5765455,8.753207,8.5621971,8.139732,8.385431,8.5218033,8.348828,8.4858086,8.4346702,8.5393854,8.5430461,8.5757521,8.51349047,8.5606778,8.5505036,8.001319,8.4207277,8.524669,8.4794031,8.4189439
YBR226C,6.7341693,6.842952599999999,6.785804499999999,6.7655872,6.777398399999999,6.845406799999999,6.650867999999999,6.725469299999999,6.572668999999999,6.75695277,6.7182983,6.7355046,6.951782,6.858128,6.868817999999999,6.75804444,6.900149,6.8350938999999995,6.735538699999999,6.5916619999999995,6.702936899999999,6.7759287,6.7081105999999995,6.722185499999999,6.7980937,6.733985,6.795159399999999,6.75827961,6.726082699999999,6.753487229999999,6.8033572,6.496415,6.7238446,6.8332153,6.7028789,6.673213499999999
YBR227C,6.3110550000000005,6.289459,6.368215,6.4520031,6.4673677000000005,6.5668583,6.543013,6.6450070000000006,6.5751678,6.426322,6.4943998,6.708412,6.52506693,6.3823110000000005,6.5192845,6.52489945,6.4749068,6.715238,6.5887856000000005,6.928802,6.329548,6.53695307,6.5660459,6.648068,6.31114,6.258939,6.5046872,6.5113576,6.5603623,6.5386068,6.5777596,7.065864,6.4207790000000005,6.5968899,6.5880764,6.625257400000001
YBR228W,6.9298518,6.9410452,6.82069,6.9802549,6.9177614,7.148903,6.9992904,7.1283389999999995,6.9781754,7.0007218,6.87701,7.1717439999999995,7.0278824,6.995473,7.0565202,6.9773436,6.893045,7.26779,6.9770525999999995,7.362112,6.9239768999999995,7.0708123,6.9605276,7.0487592999999995,6.907045,6.861873,6.9934816,7.1055977,7.221743,7.1071248,7.189395,7.478053,7.0249982,7.126959,7.0705659,7.1023914999999995
YBR229C,12.238711,12.49589,12.3173619,12.4091098,12.401423399999999,12.521853,12.347760899999999,12.3822647,11.682884,12.147725999999999,12.208267,12.3393319,12.3089617,12.458352,12.480504,12.436261499999999,12.36056653,12.546648,12.3969737,12.3157062,12.119463999999999,12.354833469999999,12.326122999999999,12.4007753,12.257079,12.3097669,12.335561499999999,12.42429,12.493481,12.426833199999999,12.3821111,12.234717,12.213486999999999,12.459133,12.279155699999999,12.390716099999999
YBR230C,12.0518018,12.57264,12.462328,12.483884999999999,12.310766,12.242799999999999,11.9557635,11.789177,9.98757,11.43924,11.305565,11.39691,12.0628155,12.718403,12.552669999999999,12.432451,12.36479,12.184519,11.9733438,11.224226,11.698777,11.331938,11.361857,11.708021,12.15901,12.508381,12.378682,12.344059999999999,12.208097,12.0268562,11.833376,10.5777,11.759096,11.651581,11.595205,11.669037
YBR231C,7.532883,7.7751463,7.591139,7.9432358,7.726878,8.019826,8.060813,8.218277,7.545161,7.8980712,7.581953,7.67263,7.7832835000000005,7.8070182,7.97868,7.969849,7.9522297,8.206762,8.002106,8.369409,7.8054828,7.797741,7.652861,7.8081488,7.7546093,7.7892236,7.977519,7.982862,8.015082,8.07331,8.203982,8.186138,7.9132431,7.7878475,7.7734593,7.7930799
YBR232C,8.377699,8.30499221,8.3097067,8.293489639999999,8.2293566,8.2611239,8.304985689999999,8.2713082,8.273322799999999,8.3117658,8.29683036,8.3565996,8.531690999999999,8.375521299999999,8.404357,8.2200039,8.277551399999998,8.252035699999999,8.278926499999999,8.18323,8.332220099999999,8.239540499999999,8.314816299999999,8.28598149,8.328451399999999,8.177035,8.280111199999999,8.30335556,8.214887999999998,8.281170699999999,8.318543199999999,8.180034999999998,8.3880179,8.3114052,8.3053558,8.281354899999998
YBR233W,8.509074,8.627557000000001,8.4141286,8.39151764,8.119601000000001,8.3658754,8.208839000000001,8.246581,7.643175,8.386422360000001,8.213579000000001,8.4554059,8.658046,8.560345,8.443327400000001,8.3522456,8.056546,8.4318501,8.285177000000001,8.214762,8.4757607,8.615456,8.512798,8.553130000000001,8.416502900000001,8.3137694,8.3417967,8.247322,8.154873,8.261816,8.3031792,7.959013000000001,8.570070000000001,8.5779,8.4816474,8.435986
YBR234C,12.007446999999999,12.300169,12.048617,11.9659624,11.71614,11.8400188,11.738366,11.730836,10.55246,11.90063462,11.647702,11.8525132,12.059461,12.384633,12.076105,11.9234966,11.577047,11.9230119,11.7975174,11.503909,12.028402999999999,12.210894,11.9189236,11.9739564,11.88296538,11.8495397,11.8737124,11.8250002,11.702237,11.87291,11.675831,11.357614,12.257294,12.16014,11.9771894,11.9368517
YBR235W,7.927547048,7.964317299999999,7.727646999999999,7.942980599999999,7.578378,7.9822524999999995,7.821192,7.8601351,7.010272,7.8707002,7.751005,8.0016824,8.074272,7.9732655,8.022963299999999,7.8415751,7.9068217,8.078474,7.745162,7.715666,7.9526951,7.9677058,7.8501989,8.0190884,7.7760419999999995,7.9679052,7.876873,7.926352951999999,7.9957139999999995,7.9197752999999995,7.9152556,7.784897,8.149538999999999,8.0174213,7.93192029,7.9421669999999995
YBR236C,8.0009613,7.9889878,7.8549838,7.83767,7.632575,7.822366,7.530301,7.93823416,7.788358,7.9367228,8.094613,8.346171,7.830694,7.94241194,7.9297562,7.826478,7.9195821,8.106929,7.8559466,8.076984,7.8593342,8.145876,8.065761,8.126721,7.707797,7.93621751,7.788099,8.104422,8.0272948,7.9874172,7.9493880599999995,8.274734,8.0126468,8.300702,8.148151,8.145999
YBR191W,9.9997881,8.74427,9.262991999999999,9.827992,9.940527,10.0386432,9.945276999999999,10.1405613,10.538224999999999,10.6632,10.48625,10.478701,10.108827999999999,8.89077,9.780750999999999,9.9623317,9.834461,9.908082,9.9625012,10.325277,10.553576,10.231104,10.218665,10.078551599999999,9.9610963,8.70042,9.616620999999999,9.972584399999999,9.818254999999999,10.242751,10.0685568,10.393901999999999,10.30398,10.173062,10.1487764,10.099274
YBR192W,9.559123,9.158420999999999,9.103883999999999,9.101507999999999,9.122247999999999,9.194307,9.243351,9.392136599999999,9.44483884,10.408488,10.05345,10.334068,9.723873,9.248447,9.226645,9.110422999999999,9.099765,9.45110906,9.268233,9.950007,9.701165999999999,10.384411,10.118146,10.172808999999999,9.4762016,9.188359,9.147376,9.3505805,9.447650939999999,9.418278299999999,9.503127,10.125055999999999,9.983376,10.378290999999999,10.317102,10.054424
YBR193C,7.637659,7.8993837000000005,7.796616,8.0624,7.816212,8.178338,8.0144976,8.060038,7.389639,7.818983,7.8589275,7.874153,7.8877251,7.8993544,8.094233000000001,8.054128,7.9849877000000005,8.311098,7.9782686,8.117949,7.696167,8.0236582,7.94503141,8.0210112,7.8234330000000005,7.808905,8.038480100000001,7.9324087,8.159191,7.9703085,7.9703324,7.899911400000001,7.93183257,7.93502859,7.9638722,7.8842364
YBR194W,10.09145155,10.203901,10.0296391,10.0556454,9.807708,9.97105,9.880629,9.881997,9.779381,10.3155,10.09272968,10.241279,10.1804291,10.1805034,10.156815,10.08694845,9.988451,10.1507555,9.881888,9.981407,10.1840096,10.312913,10.09697438,10.1617915,10.09448868,9.94478,10.0179094,9.91561,10.0684182,10.0698967,10.0422351,9.99144,10.400231,10.348431,10.194269,10.1620414
YBR195C,8.939727999999999,9.2258997,9.034595999999999,9.1930564,9.223305,9.28268851,9.281481694,9.253631899999998,9.561276,9.401492,9.280778305999998,9.526347999999999,9.160393,9.257952099999999,9.260456199999998,9.208387499999999,8.98655,9.407383999999999,9.240832699999999,9.614681,9.41931,9.485368,9.519986999999999,9.492023,9.2213389,8.962185,9.2149153,9.242893299999999,9.341907099999998,9.1988857,9.3525923,9.722290999999998,9.47046,9.406625,9.462470999999999,9.470447
YBR196C,7.7310007,7.561792,7.203628,7.637677999999999,7.8502013999999996,8.086376,7.993431,7.8237903,6.773861,7.4493849999999995,7.7090347,7.8307807,7.7627277789999996,7.609525,7.408257,7.8169423,7.8458553,7.917997,7.965025,7.44945,7.254645,7.6983523,7.823003099999999,7.764312221,7.913952,7.318689,7.507846,7.8233543999999995,7.825035799999999,7.7989273,7.847473,7.157518,7.449896,7.8167088,7.7382062,7.8194577
YBR197C,7.731637,7.861943999999999,7.77151,8.030862299999999,7.8900594,8.252652,8.0518407,8.189969,8.019644099999999,7.7928939999999995,7.867595,7.9787569,7.881097,7.880199999999999,8.002927399999999,8.0143367,7.99122512,8.288717,8.098695,8.567001,7.9310024,7.988374879999999,8.0065291,8.0537109,7.778471,7.795025,7.9215497,7.9668076,8.104719,8.0251123,8.12532,8.630221,7.9075546,7.9395389,8.0115255,7.9710689
YBR198C,7.3452910000000005,7.7690486000000005,7.541779,7.7111293000000005,7.438541000000001,7.703671900000001,7.7564527000000005,7.78382483,7.899259000000001,7.6854759,7.78197547,7.8154373,7.549915,7.78777513,7.8303796000000006,7.678249,7.743361800000001,7.899171,7.778724530000001,8.004799,7.617240000000001,7.8104535,7.7223851,7.8721832,7.494607,7.676103,7.7535593,7.8072106,7.8767047,7.7997158,7.804870200000001,8.070699000000001,7.646616000000001,7.8500837,7.879644900000001,7.78523004
YBR199W,6.6925173,6.8205843999999995,6.6724067,6.7336181999999996,6.550837,6.850161,6.77469,6.8038263,5.909742,6.780932399999999,6.619197,6.737974255999999,6.492242,6.8390509999999995,6.690262199999999,6.67654,6.432701,6.915992999999999,6.738625744,6.483397,6.7762389,6.8193771,6.598669999999999,6.7743535999999995,6.614361,6.7086261,6.7648724,6.835961999999999,6.8180572,6.977513999999999,6.918066,6.213486,6.8015973999999995,6.952114,6.73157147,6.7251517
YBR200W,9.0184253,9.277891,9.1175286,9.0639684,8.716739,9.110068401000001,8.938117,9.0700113000000009,8.902775,8.913456,8.955143,9.0932531,9.144293600000001,9.259017,9.10724687,9.0270559,8.9037210000000009,9.258692,9.10216348,9.335255,9.0694817,9.1627416,9.1532272,9.1658693,8.975089,9.109031599,9.0309044,9.1837319,9.1246499,9.166376,9.0464058,9.286209000000001,9.220893,9.223037,9.11199227,9.1257256
YBR202W,9.667380000000001,9.9146219,10.0111737,9.9750989,9.705172000000001,10.0095246,9.860361000000001,10.083295300000001,9.757948,10.663401,9.729982000000001,9.783685,9.798228,9.8950264,10.019732300000001,10.0661073,9.643021000000001,9.985986610000001,9.933758300000001,10.0708759,10.64994,10.218495,10.038019,9.9125543,9.704066000000001,9.752331,10.0016589,9.99061339,9.99265841,10.02486,9.868385,10.120053,10.79068,10.107463000000001,10.003378300000001,9.941436000000001
YBR203W,9.813128,9.951803,9.774156000000001,9.6339588,9.477159,9.67763,9.464413,9.5961449,9.365906,9.177515000000001,9.433539000000001,9.480542,9.7013241,9.91681,9.738735,9.654298200000001,9.6562943,9.675242800000001,9.616684274,9.419446,9.481281000000001,9.49219,9.516272,9.589673000000001,9.6661873,9.724158000000001,9.6667442,9.7163517,9.625923,9.6481464,9.5900084,9.246235,9.438867,9.556038800000001,9.490176,9.616295726
YBR204C,11.2090838,11.466925999999999,11.197082499999999,11.3144142,11.1843551,11.2939951,10.966866,11.181024599999999,10.030629999999999,11.1687402,11.048012,11.1390215,11.22760729,11.531836,11.353138999999999,11.3248752,11.251972799999999,11.431128,11.1512812,10.568864999999999,11.180107399999999,11.466664999999999,11.1941913,11.277046799999999,11.030683999999999,11.327665699999999,11.1360858,11.382302,11.2747351,11.237460709999999,11.118578,10.577707,11.338090999999999,11.553571,11.234792709999999,11.2620501
YBR205W,9.781037,9.684992,9.22421,9.400643,9.274597,9.462335,9.267612,9.240534,9.161205,9.847274,10.074509,10.159338,9.914396,9.768065,9.4253045,9.484588500000001,9.093495,9.5338915,9.226645,9.440585,9.750367,10.248733,10.122672,10.128092,9.5657541,9.4507336,9.271448,9.312409,9.373196,9.366597,9.4583518,9.569444,9.965395000000001,10.227922,10.123368,9.974305
YBR205W,10.548278999999999,10.191671999999999,9.812153,9.8612694,9.8558443,9.8687045,9.8418643,9.758018999999999,9.8451784,10.313953,10.434814,10.501942999999999,10.517757,10.135448,9.8517247,9.935467599999999,9.778399,9.8691724,9.687724,9.856116499999999,10.339680999999999,10.542164,10.529982,10.521148,10.041938,9.8431731,9.8291273,9.67235,9.78904,9.841624099999999,9.784837999999999,9.966263999999999,10.417149,10.424987,10.273966999999999,10.42813
YBR206W,11.877323,11.610173000000001,11.237351,11.262690000000001,11.170808000000001,11.258152,11.181939,11.207031,11.576296000000001,11.958587000000001,12.059441000000001,12.025338000000001,12.02731,11.44669047,11.210835000000001,11.233024,11.037814000000001,11.423997700000001,11.342855,11.3861869,11.853942,12.089630000000001,11.886581000000001,12.026642,11.532812600000002,11.283029,11.181939,11.293163000000002,11.455109530000001,11.4225904,11.359386200000001,11.561998000000001,12.050915,11.692053000000001,11.83019,11.817461000000002
YBR207W,7.3905555000000005,7.36146,7.1202890000000005,7.179023,7.32385117,7.197511,7.054317,6.939249,6.493983,7.3330158,7.429907,7.67727,7.660674,7.47227,7.2445175,7.32657837,7.086555,7.31840883,7.2241126,6.918458,7.3521541,7.507604,7.45369,7.627,7.3904472000000005,7.2578581,7.143800000000001,7.010687,7.044937,7.262463,7.206942,6.802819,7.5076540000000005,7.3787433,7.550703,7.507534
YBR208C,10.008973,9.484722999999999,9.335498,9.9535,10.27930937551,10.27706761,10.078240999999998,10.783864,11.66188,11.916659999999998,9.189139999999998,9.857316999999998,10.295608199999998,9.633197,9.757043,10.132772999999998,10.3621164,10.400946999999999,10.383802999999999,11.242840999999999,12.56925,10.443009,9.551319,10.258388499999999,10.279290624489999,9.5438,9.869992,10.3625832,10.564129,10.425566,10.642453999999999,11.535229999999999,12.34987,9.874673999999999,9.910948999999999,10.375914799999999
YBR209W,7.9543486,7.9332491,7.9504028,7.992875000000001,7.96981376,8.0346843,7.942552900000001,7.9920399,7.9245274000000006,8.039209,7.972627490000001,8.0198979,7.9186806,7.9518405,8.0280167,8.0572417,8.0112001,7.935274300000001,7.930053600000001,7.921692200000001,7.955881000000001,7.9384391,7.987828800000001,7.9445793,7.9213265,8.0440821,8.0308586,7.97345514,7.976303720000001,8.0109653,8.001314200000001,7.9001614,8.0248776,7.9298814,7.965366240000001,7.9366219000000005
YBR210W,8.4414672,8.498216,7.912800999999999,8.256863999999998,8.118087,8.4495723,7.920800999999999,8.108448,7.695144999999999,8.4826295,8.4044446,9.027372999999999,8.264679999999998,8.646417,8.4676023,8.216569,8.240369,8.678310999999999,8.12535,7.692461,8.374215399999999,8.582103,8.581807,8.600626,8.049214999999998,8.278789999999999,8.151833,8.440816499999999,8.763549,8.575828,8.272457,7.902276,8.343624799999999,8.573532,8.966401999999999,8.637996999999999
YBR211C,8.239569999999999,8.199646999999999,7.735631999999999,7.9114059999999995,7.886552999999999,8.0607256,7.820529,8.012967999999999,8.0291679,8.211817,8.067108099999999,8.627229,7.889638,8.317672,8.212518,7.9570609999999995,7.8572619999999995,8.298354,7.877895,7.742571999999999,8.253254,8.252898,8.0599452,8.0742698999999991,7.8416879999999995,8.1024701,7.997679,8.1480281,8.289874999999999,8.254643999999999,8.0063386,8.1242554,8.111494899999999,8.1725277,8.300426,8.196277
YBR212W,8.6387579,9.19585,9.160914,9.062016,9.078675,9.056876,8.7659324,8.795922,7.22989,8.157137,7.872337,8.103252,8.626476,9.179028,9.163298,8.991278,8.6505507,9.010186,8.788516,7.975882,8.4842,8.49472,8.342714,8.171678,8.7218889,8.941689,9.163826,8.793616,8.780561,8.6317925,8.6872893,7.764989,8.535657,8.4079719999999991,8.216737,8.303075
YBR213W,10.110983000000001,8.735037,8.812497,8.849087,8.932070000000001,9.159036,9.231527,9.771187000000001,9.700488,9.964694,10.423337,10.72824,9.941632,8.643693,8.925187000000001,8.677329,8.609914,9.255011,9.299275,10.57435,10.427878,9.888538,10.075471,10.132159,9.399756,8.880119,9.073497,8.894608,9.214566000000001,9.106521,9.624804000000001,11.21078,10.121783,10.063436000000001,10.205002,9.973857
YBR168W,8.870906,9.079061000000001,8.869913,8.690709,8.6759982,8.655424,8.5411721,8.5195545,7.703290000000001,8.134937,8.186580000000001,8.424634000000001,8.687152000000001,9.259782000000001,8.848668,8.701321,8.57921754,8.713721000000001,8.502638000000001,8.210737,8.324774,8.4810733,8.5516254,8.57644246,8.726118000000001,8.808917000000001,8.703577000000001,8.722742,8.655340500000001,8.574499280000001,8.5148841,8.259201000000001,8.501806,8.5967927,8.465884,8.559516200000001
YBR169C,6.87416,8.606686,8.4334048,9.220555,9.506789999999999,9.346107,9.032024999999999,9.205390999999999,6.155239999999999,7.4588,7.38761,6.956759999999999,7.04109,8.5232552,8.727454999999999,9.258692,9.59438,9.314833,9.313376,8.253786999999999,7.11172,7.9859849999999994,7.579223,7.20669,7.155609999999999,8.797194,8.810327,9.301172,9.303313,9.343377,8.973741,7.7654559999999995,7.787502,8.125316,7.27112,7.2005099999999995
YBR170C,7.6591999,7.7791201,7.6652132,7.7335186,7.567997,7.8336329,7.823933,7.889864,6.50246,7.538709,7.492679,7.643484,7.6563147,7.858057,7.745293882,7.8189888,7.6653712,7.876274,7.8117874,7.6394,7.6681158,7.75528385,7.6774048,7.730358,7.6546451,7.8126201,7.8030061,7.833313,7.885646,7.7990861,7.7665064,7.311495,7.8151218,7.8547,7.747246118,7.74050647
YBR171W,7.6426456,7.8017019,7.550128,7.586947,7.4919080000000005,7.550322,7.483194,7.540904,7.7876192,7.817604,7.917216,7.982677,7.594857,7.858455,7.70413756,7.605397,7.563131,7.7505598000000004,7.519572,8.073589,7.71374244,7.993117,7.890983,7.923275,7.569178,7.490511,7.5288,7.5574390000000005,7.7843544,7.582417,7.607855,8.28035,7.845979,7.994447,7.863194,7.849656
YBR172C,7.019207000000001,7.179564,7.146598,7.160209,7.023366,7.082065,7.043388,7.198504600000001,8.434190000000001,7.8928590000000005,7.6859020000000005,8.163754,7.2997079000000005,7.2375216,7.27552382,7.122382,6.887344000000001,7.2909961800000005,7.078025,8.169185,7.5323,7.625878,7.662407,7.755179,7.2957295,7.097915,7.1581920000000006,7.1981604,7.3372538,7.2331759,7.2339024,8.64245,7.607410000000001,7.583445,7.663387,7.778614
YBR173C,8.669506,8.940757999999999,8.682693,8.8565378,8.661135,8.7383458,8.410195,8.622311999999999,8.091132,8.778048,8.965755999999999,9.030909,8.531094,9.02101,8.938209,8.923069,8.7523387,9.006929,8.7109605,8.686245,8.612518,8.8723277,8.7812381,8.944234,8.7518291,8.948063,8.80039766,8.639213999999999,8.932402,8.957509,8.78999915,8.6991784,8.805213799999999,8.79832085,8.922533999999999,8.884799
YBR174C,7.2227638999999995,7.230629499999999,7.1836794,7.2036019,7.254776209999999,7.228818199999999,7.176987499999999,7.2137407,7.3086123999999995,7.279568899999999,7.2461755986,7.288229599999999,7.2800896999999996,7.2125148999999995,7.2568898,7.2157981,7.260098599999999,7.2194844,7.2129141,7.2763953,7.248803659999999,7.2332885,7.3260223,7.225774599999999,7.261371899999999,7.2207228,7.1924874999999995,7.1658791,7.24738279,7.2775601,7.255724519999999,7.375474,7.2386024099999995,7.252153829999999,7.2803939,7.246104401399999
YBR175W,8.98053,9.010213,8.835148,9.046164,8.908149,9.1771352,9.0925989,9.395361,9.19569497,9.2605774,9.034946,9.639735,9.134242,9.0962467,9.0935192,9.030291,9.2392817,9.413997,9.0993193,9.749791,9.19997291,9.2584771,9.43993,9.4616,8.972697,9.055182,9.121494,9.2576313,9.337903,9.307541,9.442938999999999,9.715515,9.18512503,9.1717272,9.502979,9.450068
YBR176W,11.9864364,12.074551,11.657341,11.738401,11.607604,11.8214692,11.608024,11.7921216,11.374775,11.9305238,11.8288975,12.257878,12.204594,12.043969,11.9042251,11.8550002,11.69306,12.03468,11.632411,11.735356,12.047262,12.159614,12.029044,12.153969,11.8319476,11.747526,11.732364,11.773198,11.9260958,11.88294725,11.89145275,11.698925,12.132528,11.9245398,12.166344,12.106142
YBR177C,9.477934000000001,8.974088,8.965781000000002,9.165706,9.110901,8.888059700000001,8.510852000000002,8.753594000000001,7.441650000000001,8.228395,8.895395200000001,9.423276000000001,9.519888000000002,8.949665000000001,9.116208,8.9294395,8.545474,8.849048400000001,8.510028,8.360258000000002,8.575130000000001,8.660608000000002,9.169309,9.400819,8.8926724,8.738753,8.670482000000002,8.8663716,8.624544,8.503004,8.66648,8.313569000000001,8.784366100000002,8.653657,9.379042,9.405531000000002
YBR178W,8.6768442,8.7057671,8.62823454,8.63533962,8.6884556,8.6525635,8.6168745,8.618072399999999,8.62885893,8.6655672,8.5915574,8.706131,8.7124497,8.7251001,8.6239826,8.62749318,8.6173412,8.5990173,8.5828499,8.5992473,8.6626868,8.63080166,8.6581703,8.63993705,8.7061349,8.6138359,8.671339,8.6209912,8.6540379,8.6719026,8.5629653,8.6207951,8.6096612,8.63944038,8.6477478,8.6532611
YBR179C,9.667663000000001,9.618484,9.198546,9.266976000000001,9.229986,9.41353091,9.067158000000001,9.224932,8.934714000000001,9.509479,9.082746,9.743580000000001,9.689789000000001,9.530532000000001,9.3806252,8.870407,8.860510000000001,9.549907000000001,9.198193,8.937304000000001,9.509333,9.621127000000001,9.5003068,9.519167000000001,9.205852,8.894622,9.3132696,9.404189090000001,9.520247000000001,9.509479,9.168311000000001,9.353562100000001,9.633307,9.549144,9.728491,9.733452
YBR180W,8.87073035,8.828459500000001,8.988703000000001,8.9570106,8.926388300000001,9.063987000000001,8.8773996,9.113921000000001,8.8263564,8.7800594,8.8248865,8.755313000000001,8.783652,8.7879989,8.858825490000001,8.804110300000001,8.8974715,9.012071,9.109724,8.995689,8.8187587,8.758447,8.8342466,8.8014036,8.861511980000001,8.881195700000001,8.979460000000001,8.9333864,9.063017,8.9291844,9.033900000000001,9.104294000000001,8.7906913,8.756054,8.86318965,8.7895175
YBR182C,7.867713999999999,7.795519,8.02939337,8.04232663,7.9792496999999996,8.000636499999999,7.9603616,8.1134472,8.332445,7.823359999999999,8.078280699999999,8.0591639,7.9553099,7.778886,8.051141,7.998012999999999,7.953776199999999,8.0644067,7.9765728,8.621907,7.9714939,8.0845805,8.119812999999999,8.199741999999999,7.986717799999999,7.821044,7.904112,7.953851299999999,8.058089299999999,7.921771,8.04457433,8.905878999999999,8.0689248,8.0635736,8.1059556,8.129939199999999
YBR183W,8.476862,8.450546000000001,8.362599000000001,8.230745,8.224496,8.259020000000001,8.0876602,7.899463000000001,6.75187,7.01557,7.54154,7.8564430000000005,8.049509070000001,8.635489000000002,8.471778,8.36801,7.818107,8.226059000000001,7.9681785000000005,7.180949000000001,7.829029000000001,7.843876000000001,7.838989000000001,7.994419100000001,8.234856,8.289616,8.279026,8.192774,8.313471,8.0917767,7.788083,7.0127500000000005,7.691434000000001,7.910345,7.849202000000001,8.03707093
