ID,Symbol,GeneTitle,Loading,p value
YDL079C,MRK1,Mds1p Related Kinase,0.018706518862522,0.34955
YJL052W,TDH1,Triose-phosphate DeHydrogenase,0.0187028263153385,0.14925
YPL003W,ULA1,Ubiquitin-Like protein Activation,0.0186893760619564,0.08885
YJR149W,NA,NA,0.0186828086415621,0.11649
YER084W,NA,NA,0.018632862219619,0.09371
YIR038C,GTT1,GlutaThione Transferase,0.0186115183999542,0.2061
YLR454W,FMP27,Found in Mitochondrial Proteome,0.0185802774323854,0.0684
YIL033C,BCY1,Bypass of CYclic-AMP requirement,0.0185643291784084,0.04043
YDL124W,NA,NA,0.018555246009979,0.07195
YBR212W,NGR1,Negative Growth Regulatory protein,0.0185141085570535,0.03905
YKR093W,PTR2,Peptide TRansport,0.0185002482594976,0.21232
YJL137C,GLG2,Glycogenin-Like Gene,0.0184904988932762,0.05375
YMR036C,MIH1,Mitotic Inducer Homolog,0.018447096196304,0.15209
YOR152C,ATG40,AuTophaGy related,0.0184339661631314,0.04927
YDR059C,UBC5,UBiquitin-Conjugating,0.0183645953145657,0.06714
YCL042W,NA,NA,0.0182978683365914,0.16102
YLL039C,UBI4,Ubiquitin,0.0182938743000992,0.06352
YDR258C,HSP78,Heat Shock Protein,0.0182658880247442,0.10645
YPL171C,OYE3,Old Yellow Enzyme,0.0182030010968463,0.27866
YMR291W,TDA1,Topoisomerase I Damage Affected,0.018201773819033,0.08368
YKR091W,SRL3,Suppressor of rad53 Lethality,0.0181881496574712,0.21475
YCR104W,PAU3,seriPAUperin family,0.0181803626871969,0.11279
YFL011W,HXT10,HeXose Transporter,0.0181604208414529,0.12485
YPR098C,TMH18,TMem205 Homolog of 18 kDa,0.0181577030582362,0.06368
YDR214W,AHA1,Activator of Heat shock protein 90 ATPase,0.0181166589366616,0.19449
YMR315W,NA,NA,0.0180960088377814,0.15405
YNL125C,ESBP6,NA,0.0180897375552525,0.08201
YGL121C,GPG1,G Protein Gamma,0.0180783584195204,0.23597
YER067W,RGI1,Respiratory Growth Induced,0.0180647044235625,0.2392
YLR080W,EMP46,NA,0.0180618936770054,0.0714
YJL078C,PRY3,Pathogen Related in Yeast,0.0180428842097377,0.33053
YAL017W,PSK1,Pas domain-containing Serine/threonine protein Kinase,0.0180373798369609,0.05145
YGL227W,VID30,Vacuolar Import and Degradation,0.0179802438125453,0.07572
YBR090C,NA,NA,0.0178896405186469,0.13558
YJR104C,SOD1,SuperOxide Dismutase,0.017875738241291,0.07541
YFL007W,BLM10,BLeoMycin resistance,0.0178489220460354,0.19119
YHR075C,PPE1,Phosphoprotein Phosphatase methylEsterase,0.017790532731818,0.04705
YIL105C,SLM1,Synthetic Lethal with Mss4,0.0177669433173035,0.08365
YEL012W,UBC8,UBiquitin-Conjugating,0.0177280076075792,0.06425
YPL247C,NA,NA,0.0177188905031049,0.05814
YLR267W,BOP2,Bypass Of Pam1,0.0177136226342939,0.07446
YLR131C,ACE2,Activator of CUP1 Expression,0.0176864505930252,0.25662
YMR139W,RIM11,Regulator of IME2,0.017677831310823,0.05742
YHR143W,DSE2,Daughter Specific Expression,0.0176247898446525,0.41531
YBR054W,YRO2,NA,0.0176192685591534,0.41541
YDL046W,NPC2,Niemann Pick type C homolog,0.0175813717912372,0.0358
YIR039C,YPS6,YaPSin,0.0175461126247601,0.10593
YCR091W,KIN82,protein KINase,0.0175376385685583,0.06227
YJL199C,MBB1,NA,0.0175301648078662,0.06276
YAL060W,BDH1,Butanediol DeHydrogenase,0.0174989776112558,0.2253
YPR172W,NA,NA,0.0174385564852392,0.04271
YBR001C,NTH2,Neutral TreHalase,0.0174095951075161,0.05956
YOL082W,ATG19,AuTophaGy related,0.017309932036565098,0.05208
YGR250C,RIE1,Restoration of Impaired growths of ERMES-lacking cells,0.0172650641023962,0.07492
YIL100C-A,NA,NA,0.0172579628894057,0.13342
YBR071W,NA,NA,0.0172491619474608,0.17214
YDL238C,GUD1,GUanine Deaminase,0.0172484122084512,0.04639
YIL077C,RCI37,Respiratory Chain Interacting protein of ~37 kDa,0.0171947544459919,0.03856
YJR044C,VPS55,Vacuolar Protein Sorting,0.0171802723724031,0.053900000000000003
YOL150C,NA,NA,0.017174982030404,0.2431
YLR216C,CPR6,Cyclosporin-sensitive Proline Rotamase,0.0171739461256094,0.21858
YPR155C,NCA2,Nuclear Control of ATPase,0.0171377198732989,0.07007
YKR066C,CCP1,Cytochrome c Peroxidase,0.0170505401556535,0.08063
YJL185C,ATG36,AuTophaGy related,0.0169946413079045,0.07538
YBR128C,ATG14,AuTophaGy related,0.0169883120610647,0.06774
YDR100W,TVP15,Tlg2-Vesicle Protein,0.0169051259146241,0.168
YJL052W,TDH1,Triose-phosphate DeHydrogenase,0.0168583338527073,0.14364
YMR246W,FAA4,Fatty Acid Activation,0.016840802924001,0.11613
YOR363C,PIP2,Peroxisome Induction Pathway,0.0168266511819193,0.09672
YPL250C,ATG41,AuTophaGy related,0.016813105827034,0.30225
YGR174C,CBP4,Cytochrome B mRNA Processing,0.0168125687896143,0.26814
YGR154C,GTO1,Glutathione Transferase Omega-like,0.0167828713212795,0.09628
YGL250W,RMR1,Reduced Meiotic Recombination,0.0167647104237659,0.03742
YGL007W,BRP1,NA,0.0167192627704726,0.15883
YBL086C,NA,NA,0.0166936516811623,0.0372
YNL305C,BXI1,BaX Inhibitor,0.0166646331786028,0.0558
YDR343C,HXT6,HeXose Transporter,0.0166466243033338,0.08434
YKL065C,YET1,Yeast Endoplasmic reticulum Transmembrane protein,0.0166371637962518,0.05722
YOL071W,SDH5,Succinate DeHydrogenase,0.0166322930581998,0.17105
YGR019W,UGA1,Utilization of GAba,0.0166302956029283,0.06022
YLR352W,LUG1,Lets [URE3]/ure2 Grow,0.0166154401394115,0.06161
YMR017W,SPO20,SPOrulation,0.0165681031199648,0.04272
YBR018C,GAL7,GALactose metabolism,0.0165549832219997,0.12792
YBR006W,UGA2,Utilization of GAba,0.0165432547232556,0.05741
YGR149W,GPC1,GlyceroPhosphoCholine acyltransferase,0.0165164688999443,0.06479
YBR137W,NA,NA,0.0165020762638193,0.10634
YLR446W,NA,NA,0.0164943747446253,0.13872
YDR196C,CAB5,NA,0.0164941995647878,0.05344
YOL038C-A,NA,NA,0.0164920721814387,0.15125
YKL171W,NNK1,Nitrogen Network Kinase,0.0164751894103101,0.06538
YNR034W,SOL1,Suppressor Of Los1-1,0.0164567492496692,0.07652
YML008C,ERG6,ERGosterol biosynthesis,0.0164376210778602,0.05909
YMR114C,NA,NA,0.0164363740383464,0.02949
YBR006W,UGA2,Utilization of GAba,0.0163992851238388,0.09409
YNL078W,NIS1,Neck protein Interacting with Septins,0.0163933813771773,0.24928
YOR298C-A,MBF1,Multiprotein Bridging Factor,0.0163920410633018,0.14573
YMR031W-A,NA,NA,0.0163654466305643,0.12339
YLR152C,NA,NA,0.0163222557306841,0.14985
YDR246W,TRS23,TRapp Subunit,0.016322119565139,0.06284
YPL017C,IRC15,Increased Recombination Centers,0.0162855240337598,0.04392
YML110C,COQ5,COenzyme Q,0.0162672472597461,0.11929
YOR019W,NA,NA,0.0162531229961829,0.1309
YOR186W,NA,NA,0.0162018619171065,0.15296
YFL062W,COS4,COnserved Sequence,0.0161795034570437,0.07353
YML101C,CUE4,Coupling of Ubiquitin conjugation to ER degradation,0.0161548954153404,0.06278
YAL030W,SNC1,Suppressor of the Null allele of CAP,0.0161272764931155,0.05219
YCL033C,MXR2,peptide Methionine sulfoXide Reductase,0.0161106664442887,0.06949
YNL208W,NA,NA,0.0160765186671581,0.09766
YDR247W,VHS1,Viable in a Hal3 Sit4 background,0.0160741710671589,0.05788
YDR154C,NA,NA,0.0160151019304539,0.12944
YDR516C,EMI2,Early Meiotic Induction,0.0160101477562312,0.32255
YMR160W,NA,NA,0.0159785403013063,0.05231
YLR053C,NA,NA,0.0159727165686156,0.32635
YNL092W,NA,NA,0.0159572570082085,0.08926
YBL101C,ECM21,ExtraCellular Mutant,0.0159539602449476,0.09489
YDR003W,RCR2,Resistance to Congo Red,0.0159521808211939,0.04025
YDL020C,RPN4,Regulatory Particle Non-ATPase,0.0159392300442467,0.17993
YNL058C,NA,NA,0.0158910644034581,0.26182
YLR093C,NYV1,New Yeast V-SNARE,0.0158713323357842,0.03904
YKL163W,PIR3,Protein containing Internal Repeats,0.0158254687681999,0.34337
YNL013C,NA,NA,0.0158235357861154,0.19433
YCR030C,SYP1,Suppressor of Yeast Profilin deletion,0.015797537219853,0.04443
YOL060C,MAM3,NA,0.0157733791730262,0.06302
YMR245W,NA,NA,0.0156990752570711,0.11256
YDR512C,EMI1,Early Meiotic Induction,0.0156834248122486,0.03677
YDR329C,PEX3,PEroXin,0.0156645784657776,0.03657
YDL239C,ADY3,Accumulation of DYads,0.0156573588030857,0.06722
YJR115W,NA,NA,0.0156495871273727,0.16798
YGL209W,MIG2,Multicopy Inhibitor of GAL gene expression,0.0156462462370735,0.0732
YML028W,TSA1,Thiol-Specific Antioxidant,0.0155982149517109,0.07821
YDR154C,NA,NA,0.015567269240073,0.10047
YLR450W,HMG2,3-Hydroxy-3-MethylGlutaryl-coenzyme a reductase,0.0155651191263151,0.08508
YOR086C,TCB1,Three Calcium and lipid Binding domains (TriCalBins),0.0155599057798111,0.05417
YGL006W,PMC1,Plasma Membrane Calcium,0.0155545596084666,0.04588
YFR003C,YPI1,Yeast Phosphatase Inhibitor,0.0155491496429077,0.04606
YJR085C,TMH11,TMem14 Homolog of 11 kDa,0.0155284365683413,0.05245
YPL061W,ALD6,ALdehyde Dehydrogenase,0.0155207358474661,0.23282
YJL068C,NA,NA,0.015491480749095,0.06672
YOR228C,MCP1,Mdm10 Complementing Protein,0.0154611178722896,0.04974
YGL059W,PKP2,Protein Kinase of PDH,0.0154535151732877,0.07827
YAL030W,SNC1,Suppressor of the Null allele of CAP,0.0154472021054096,0.05111
YGL161C,YIP5,Ypt-Interacting Protein,0.0154390553942586,0.12108
YDR435C,PPM1,Protein Phosphatase Methyltransferase,0.015424212568231,0.05749
YDR294C,DPL1,Dihydrosphingosine Phosphate Lyase,0.0154062319581867,0.04983
YGR070W,ROM1,RhO1 Multicopy suppressor,0.0153472051879658,0.09159
YDR155C,CPR1,Cyclosporin A-sensitive Proline Rotamase,0.0153406903154033,0.16447
YNR001C,CIT1,CITrate synthase,0.0152895876946621,0.28428
YDR357C,CNL1,CNo-Like,0.0152667832982372,0.06458
YGL180W,ATG1,AuTophaGy related,0.0152562280741267,0.18966
YHR190W,ERG9,ERGosterol biosynthesis,0.0152211763760722,0.1133
YDL234C,GYP7,Gtpase-activating protein for Ypt7 Protein,0.0152114289501345,0.0322
YIL042C,PKP1,Protein Kinase of PDH,0.0152067762375194,0.07906
YMR197C,VTI1,Vps10 (Ten) Interacting,0.015200983767007,0.07185
YIL120W,QDR1,QuiniDine Resistance,0.0151868842069766,0.19298
YLR281C,RSO55,mitochondrial protein Related to Spastic paraplegia with Optic atrophy and neuropathy SPG55,0.0151670141725104,0.06074
YDL218W,NA,NA,0.0151168185246449,0.23557
YOL096C,COQ3,COenzyme Q,0.0150880075378092,0.17861
YER066W,RRT13,Regulator of rDNA Transcription,0.0150852956678963,0.07687
YGR254W,ENO1,ENOlase,0.0150726562793823,0.18455
YAL008W,FUN14,Function Unknown Now,0.0150664499529342,0.08612
YEL017W,GTT3,GlutaThione Transferase,0.0150536327917924,0.11894
YGL104C,VPS73,Vacuolar Protein Sorting,0.0150371683603119,0.07843
YOL065C,INP54,INositol polyphosphate 5-Phosphatase,0.0150296071864619,0.06622
YCR012W,PGK1,3-PhosphoGlycerate Kinase,0.0150286668471828,0.16138
YNL134C,NA,NA,0.015025354795581,0.26308
YPL257W,NA,NA,0.0150213621218531,0.04967
YBR076W,ECM8,ExtraCellular Mutant,0.0150096880556294,0.0902
YNL066W,SUN4,Sim1 Uth1 Nca3,0.0149842061848759,0.4033
YHR080C,LAM4,Lipid transfer protein Anchored at Membrane contact sites,0.0149818533598971,0.03113
YDR293C,SSD1,Suppressor of SIT4 Deletion,0.014926712675197,0.0577
YFL030W,AGX1,Alanine:Glyoxylate aminotrans(X)ferase,0.0149048271521122,0.26172
YMR030W,RSF1,ReSpiration Factor,0.0149018768390875,0.1072
YJL142C,IRC9,Increased Recombination Centers,0.0148972223439375,0.10945
YDR313C,PIB1,PhosphatidylInositol(3)-phosphate Binding,0.0148942499893269,0.1042
YDR202C,RAV2,Regulator of (H+)-ATPase in Vacuolar membrane,0.014881355526457,0.03815
YPR028W,YOP1,YIP One Partner,0.0148654875955017,0.05047
YNL117W,MLS1,MaLate Synthase,0.0148635893508637,0.28402
YOR042W,CUE5,Coupling of Ubiquitin conjugation to ER degradation,0.0148292686339421,0.04064
YLR218C,COA4,Cytochrome Oxidase Assembly factor,0.0148201429319783,0.34887
YLR349W,NA,NA,0.0148178430199979,0.10793
YDR122W,KIN1,KINase,0.0148175715006062,0.06838
YMR191W,SPG5,Stationary Phase Gene,0.0147989673548519,0.0895
YIL086C,NA,NA,0.01479864193264,0.10302
YOR386W,PHR1,PHotoreactivation Repair deficient,0.0147851021715154,0.08824
YER124C,DSE1,Daughter Specific Expression,0.0147352521769789,0.36315
YOR018W,ROD1,Resistance to O-Dinitrobenzene,0.0147282030217405,0.07399
YJL020C,BBC1,Bni1 synthetic lethal and Bee1 (las17) Complex member,0.0147117952854872,0.05689
YKL210W,UBA1,UBiquitin Activating,0.014675467721353,0.08204
YKL193C,SDS22,homolog of S. pombe SDS22,0.014671547998279,0.05858
YNL055C,POR1,PORin,0.0146505928842383,0.15863
YIL017C,VID28,Vacuolar Import and Degradation,0.0146269893728599,0.06875
YER119C,AVT6,Amino acid Vacuolar Transport,0.0146249480895169,0.08225
YLR399C,BDF1,BromoDomain Factor,0.0146029636159526,0.1436
YMR170C,ALD2,ALdehyde Dehydrogenase,0.0145949538891348,0.07154
YJR103W,URA8,URAcil requiring,0.0145551793904445,0.07633
YDL072C,YET3,Yeast Endoplasmic reticulum Transmembrane protein,0.0145399930359818,0.05913
YOL129W,VPS68,Vacuolar Protein Sorting,0.0145207269181998,0.14221
YDL123W,SNA4,Sensitivity to NA+,0.0145132484759488,0.08582
YOR223W,DSC3,Defective for SREBP Cleavage,0.0144931612274299,0.10208
YLR201C,COQ9,COenzyme Q,0.0144890342715251,0.05073
YOL026C,MIM1,Mitochondrial IMport,0.0144775591194174,0.06147
YMR271C,URA10,URAcil requiring,0.0144635236714889,0.08226
YBL065W,NA,NA,0.0144552465169402,0.13465
YDR306C,PFU1,"Pheromone, F-box, Ubiquitination",0.0144309998608495,0.05294
YFR044C,DUG1,Deficient in Utilization of Glutathione,0.01441767930089,0.09719
YFL054C,AQY3,AQuaporin from Yeast,0.0144009148092041,0.30168
YGL021W,ALK1,NA,0.0143988472979198,0.31927
YGR295C,COS6,COnserved Sequence,0.0143877472830424,0.10021
YDL181W,INH1,INHibitor (of F1F0-ATPase),0.0143738431542993,0.26419
YOR347C,PYK2,PYruvate Kinase,0.0143532993735485,0.20398
YHR209W,CRG1,Cantharidin Resistance Gene,0.0143496879594738,0.08929
YDR276C,PMP3,Plasma Membrane Proteolipid,0.0143277134169085,0.08301
YNR007C,ATG3,AuTophaGy related,0.0143263259326953,0.06817
YJL221C,IMA4,IsoMAltase,0.0143104799712966,0.19423
YGL116W,CDC20,Cell Division Cycle,0.0142917347162575,0.08323
YDR096W,GIS1,GIg1-2 Suppressor,0.0142871655512576,0.08677
YGL208W,SIP2,SNF1-Interacting Protein,0.0142867847440322,0.21946
YOR003W,YSP3,Yeast Subtilisin-like Protease III,0.0142815793162359,0.20228
YGR284C,ERV29,ER Vesicle,0.0142684878298623,0.12888
YHR202W,NA,NA,0.0142402998146475,0.07883
YHR139C-A,NA,NA,0.0142318074903225,0.17517
YMR152W,YIM1,NA,0.0141592678813817,0.04658
YGR203W,YCH1,Yeast Cdc25 Homolog,0.014149657900174,0.05872
YDR411C,DFM1,Der1-like Family Member,0.0141432587334677,0.09211
YDL023C,NA,NA,0.014135149112189,0.13664
YER096W,SHC1,Sporulation-specific Homolog of CSD4,0.0141312377458662,0.36687
YDL125C,HNT1,Histidine triad NucleoTide-binding,0.0141199681218139,0.06059
YJL067W,NA,NA,0.0141123967350512,0.13641
YJR059W,PTK2,Putative serine/Threonine protein Kinase,0.0141116930613553,0.12543
YPR127W,NA,NA,0.0141086197634273,0.20905
YMR140W,SIP5,Snf1 Interacting Protein,0.014107606553313,0.08724
YGR192C,TDH3,Triose-phosphate DeHydrogenase,0.0140922749938159,0.15143
YJR037W,NA,NA,0.01408544932388,0.13015
YJR039W,MLO127,Mitochondrially LOcalized protein of 127 kDa,0.0140318363380635,0.0612
YNL045W,LAP2,Leucine AminoPeptidases,0.014010874018221,0.09131
YDL125C,HNT1,Histidine triad NucleoTide-binding,0.0139934850055501,0.06203
YCR018C,SRD1,NA,0.0139725535402027,0.18692
YHR047C,AAP1,Arginine/alanine AminoPeptidase,0.0139633959485541,0.07356
YPL170W,DAP1,DAmage resistance Protein,0.0139451332343687,0.1764
YDR436W,PPZ2,Protein Phosphatase Z,0.0139239155272114,0.03802
YJL036W,SNX4,Sorting NeXin,0.0139195924253001,0.059
YKL149C,DBR1,DeBRanching,0.0139167122526351,0.07106
YML052W,SUR7,SUppressor of Rvs167 mutation,0.0139002851064559,0.33744
YDL079C,MRK1,Mds1p Related Kinase,0.0138950362401554,0.32162
YIL036W,CST6,Chromosome STability,0.0138837447602077,0.05653
YML126C,ERG13,ERGosterol biosynthesis,0.0138826420232512,0.09087
YHR152W,SPO12,SPOrulation,0.0138803543420943,0.2246
YIL097W,FYV10,Function required for Yeast Viability,0.0138743120893445,0.05372
YIR037W,HYR1,HYdroperoxide Resistance,0.0138670681235333,0.25426
YPL196W,OXR1,OXidation Resistance,0.0138659658480855,0.05983
YOL081W,IRA2,Inhibitory Regulator of the RAS-cAMP pathway,0.0138615124708827,0.23121
YDR368W,YPR1,Yeast Putative Reductase,0.013853000947043,0.1365
YBR043C,QDR3,QuiniDine Resistance,0.0138467246433165,0.08741
YLR290C,COQ11,COenzyme Q,0.0138407647610286,0.11889
YOR392W,NA,NA,0.0138163658559898,0.10457
YBR168W,PEX32,PEroXisome related,0.013803310693973,0.0976
YPR008W,HAA1,Homolog of Ace1 Activator,0.0137964783026494,0.06672
YDR342C,HXT7,HeXose Transporter,0.0137658433144473,0.11978
YLR297W,NA,NA,0.0137602533459626,0.24978
YOL123W,HRP1,Heterogenous nuclear RibonucleoProtein,0.0137447148706283,0.2465
YNR019W,ARE2,Acyl-coenzyme A: cholesterol acyl transferase-Related Enzyme,0.0137293891925488,0.15958
YMR186W,HSC82,NA,0.013725169229434,0.15347
YPL166W,ATG29,AuTophaGy related,0.013718310563628,0.0963
YHR150W,PEX28,PEroXisome related,0.0137130557002891,0.09054
YBR059C,AKL1,Ark family Kinase-Like protein,0.0137021602220449,0.05801
YMR148W,LDO16,LD Organization protein of 16kD,0.0137014434510559,0.14011
YBL102W,SFT2,Suppressor of sed Five Ts,0.013688576692434,0.1075
YLL041C,SDH2,Succinate DeHydrogenase,0.0136786329912905,0.25024
YKL124W,SSH4,Suppressor of SHr3 deletion,0.0136648741049985,0.06648
YFL042C,LAM5,Lipid transfer protein Anchored at Membrane contact site,0.0136518733163082,0.06243
YDL049C,KNH1,Kre9(Nine) Homolog,0.013635924346084,0.24694
YOR162C,YRR1,Yeast Reveromycin-A Resistant,0.0136357598998101,0.12907
YDL086W,NA,NA,0.0136300084259139,0.10206
YER026C,CHO1,CHOline requiring,0.0136163732518441,0.33541
YNL077W,APJ1,Anti-Prion DnaJ,0.0135821540525828,0.13238
YNL335W,DDI3,DNA Damage Inducible,0.0135049681032297,0.30095
YER141W,COX15,Cytochrome c OXidase,0.0135028656511348,0.28546
YCL038C,ATG22,AuTophaGy related,0.0135006188602769,0.16948
YGL053W,PRM8,Pheromone-Regulated Membrane protein,0.0134916085521616,0.05654
YJR126C,VPS70,Vacuolar Protein Sorting,0.0134885280705551,0.05895
YLR228C,ECM22,ExtraCellular Mutant,0.0134300353471066,0.08141
YGL081W,NA,NA,0.0134113443047139,0.11855
YJL155C,FBP26,Fructose BisPhosphatase,0.0134036568433621,0.05484
YOR220W,RCN2,Regulator of CalciNeurin,0.0134013446785085,0.07242
YIR017W-A,NA,NA,0.0133532024605215,0.18798
YER079W,NA,NA,0.0133507114204395,0.05433
YDR244W,PEX5,PEroXin,0.0133504412121177,0.23047
YKR018C,NA,NA,0.0133458948189019,0.0656
YPL152W,RRD2,Resistant to Rapamycin Deletion,0.0133403871361503,0.0522
YLR102C,APC9,Anaphase Promoting Complex,0.0133332652908488,0.04884
YBR050C,REG2,REsistance to Glucose repression,0.013281812005314,0.13039
YGR266W,NA,NA,0.0132716356736494,0.09442
YOR036W,PEP12,carboxyPEPtidase Y-deficient,0.0132409105610365,0.04738
YOL087C,DUF1,DUB-associated Factor 1,0.0132390031778263,0.08375
YJR020W,NA,NA,0.0132046496035991,0.1535
YER136W,GDI1,GDP Dissociation Inhibitor,0.0131988835935412,0.04999
YDR216W,ADR1,Alcohol Dehydrogenase II synthesis Regulator,0.0131974186663768,0.28652
YER044C,ERG28,ERGosterol biosynthesis,0.0131969065966515,0.12995
YCR079W,PTC6,Phosphatase Two C,0.013194483748548499,0.04254
YGL153W,PEX14,PEroXisome related,0.013184935641305,0.10478
YMR085W,NA,NA,0.0131693853192553,0.05798
YLL015W,BPT1,Bile Pigment Transporter,0.0131553340271579,0.07304
YER030W,CHZ1,Chaperone for Htz1/H2A-H2B dimer,0.0131510621909934,0.11107
YCR083W,TRX3,ThioRedoXin,0.0131060369487955,0.15825
YCR075C,ERS1,ERd Suppressor,0.0130995189685529,0.12035
YDR255C,RMD5,Required for Meiotic nuclear Division,0.0130979652115317,0.06823
YJL001W,PRE3,PRoteinase yscE,0.0130684196124521,0.12847
YNL007C,SIS1,SIt4 Suppressor,0.0130511445464149,0.25375
YKL086W,SRX1,SulfiRedoXin,0.0130481743361773,0.08699
YEL035C,UTR5,Unidentified TRanscript,0.0130421113060155,0.11571
YKL097C,NA,NA,0.0130112871424895,0.16625
YLR079W,SIC1,Substrate/Subunit Inhibitor of Cyclin-dependent protein kinase,0.0130017272515504,0.26364
YNL071W,LAT1,NA,0.0129872747870533,0.08145
YMR258C,ROY1,Repressor Of Ypt52,0.012986527064783,0.10411
YMR087W,PDL32,Protein of Dual Localization of 32 kDa,0.0129726566039129,0.08158
YIL153W,RRD1,Resistant to Rapamycin Deletion,0.0129353104732967,0.13231
YGL259W,YPS5,YaPSin,0.0129126993947786,0.14513
YPL277C,NA,NA,0.0129116496216417,0.17748
YJR099W,YUH1,Yeast Ubiquitin Hydrolase,0.0129094670909249,0.07599
YCR073W-A,SOL2,Suppressor Of Los1-1,0.0128997222176628,0.0794
YMR165C,PAH1,Phosphatidic Acid phosphoHydrolase,0.012890477432969,0.02739
YLR370C,ARC18,ARp2/3 Complex subunit,0.0128775686368828,0.12708
YNL321W,VNX1,Vacuolar Na+/H+ eXchanger,0.0128543692870389,0.14267
YDL021W,GPM2,Glycerate PhosphoMutase,0.0128076483265559,0.13862
YCR013C,NA,NA,0.0127903719208316,0.16286
YGR209C,TRX2,ThioRedoXin,0.012769115278561,0.07132
YKL050C,NA,NA,0.0127536252535968,0.17892
YOR268C,NA,NA,0.0127327741659248,0.19995
YLR346C,CIS1,CItrinin Sensitive knockout,0.0127270455735707,0.33239
YBR024W,SCO2,Suppressor of Cytochrome Oxidase deficiency,0.0127199962961099,0.238
YDL113C,ATG20,AuTophaGy related,0.0127091904521247,0.05856
YNL196C,SLZ1,NA,0.0126940448982042,0.09222
YER143W,DDI1,DNA Damage Inducible,0.0126765569740689,0.0611
YMR261C,TPS3,Trehalose Phosphate Synthase,0.0126755830804243,0.198
YDR173C,ARG82,ARGinine requiring,0.0126077853500768,0.17231
YER066C-A,NA,NA,0.0125999329770399,0.21283
YDR133C,NA,NA,0.0125942515225517,0.2573
YLR411W,CTR3,Copper TRansport,0.0125789666123154,0.16508
YIL059C,NA,NA,0.012572035778882,0.16223
YBR157C,ICS2,Increased Copper Sensitivity,0.0125684185796948,0.19814
YGR132C,PHB1,ProHiBitin,0.0125601777203576,0.23185
YDL137W,ARF2,ADP-Ribosylation Factor,0.0125408595624788,0.08958
YGR031W,IMO32,Intermediate cleaved by Mitochondrial Octapeptidyl aminopeptidase,0.0125404360242481,0.13025
YDR231C,COX20,Cytochrome c OXidase,0.012540108067629,0.21867
YGL196W,DSD1,NA,0.0125347698080601,0.11003
YHR195W,NVJ1,Nucleus-Vacuole Junction,0.0125157629366374,0.13161
YMR034C,RCH1,Regulator of Calcium Homeostasis,0.0124920689971513,0.12906
YMR284W,YKU70,Yeast KU protein,0.0124912573170155,0.0796
YOR387C,NA,NA,0.0124848358279387,0.14057
YDR490C,PKH1,Pkb-activating Kinase Homolog,0.0124748261065822,0.07421
