ID,Symbol,GeneTitle,Loading,p value
YKL059C,MPE1,Mutant PCF11 Extragenic suppressor,1.9422138522625e-4,0.49692
YNL325C,FIG4,Factor-Induced Gene,1.8807556279183e-4,0.4714
YPR200C,ARR2,ARsenicals Resistance,1.862347866956e-4,0.48995
YKL102C,NA,NA,1.8162441231886e-4,0.49137
YML132W,COS3,COnserved Sequence,1.7907139037712e-4,0.49193
YDL238C,GUD1,GUanine Deaminase,1.7840143571645e-4,0.49472
YNL147W,LSM7,Like SM,1.7768656296278e-4,0.49193
YOR222W,ODC2,OxoDicarboxylate Carrier,1.7447565490572e-4,0.49742
YHR080C,LAM4,Lipid transfer protein Anchored at Membrane contact sites,1.7299940637867e-4,0.4804
YKL190W,CNB1,CalciNeurin subunit B,1.6956201299101e-4,0.47548
YPR178W,PRP4,Pre-mRNA Processing,1.6759255830288e-4,0.4933
YLR375W,STP3,protein with similarity to Stp1p,0.00016579085795149001,0.49228
YOR324C,FRT1,Functionally Related to TCP1,1.6370425278357e-4,0.49511
YOR290C,SNF2,Sucrose NonFermenting,1.6336673930537e-4,0.49412
YNL205C,NA,NA,1.5913844853176e-4,0.4967
YHR047C,AAP1,Arginine/alanine AminoPeptidase,1.5594803144623e-4,0.49455
YBR106W,SND3,SRP-iNDependent targeting,1.5323692187181e-4,0.49218
YLR078C,BOS1,Bet One Suppressor,1.4993562598483e-4,0.4933
YKL064W,MNR2,MaNganese Resistance,1.4484328226425e-4,0.48875999999999997
YNL285W,NA,NA,1.4057586071763e-4,0.48767
YKL112W,ABF1,ARS-Binding Factor 1,1.3911853344531e-4,0.49665
YJL202C,NA,NA,0.00013667016670100001,0.48894
YLL005C,SPO75,SPOrulation,1.3527890629995e-4,0.49312
YBR290W,BSD2,Bypass Sod1p Defects,1.3520838329218e-4,0.49516
YMR219W,ESC1,Establishes Silent Chromatin,1.2287569996217e-4,0.48803
YKL203C,TOR2,Target Of Rapamycin,1.1978819161094e-4,0.49776
YOL082W,ATG19,AuTophaGy related,1.1684654556507e-4,0.49295
YGR266W,NA,NA,1.1290413307198e-4,0.49151
YML074C,FPR3,Fk 506-sensitive Proline Rotamase,1.1131370661604e-4,0.48941
YML070W,DAK1,DihydroxyAcetone Kinase,1.0316258532775e-4,0.49358
YNL118C,DCP2,mRNA DeCaPping,1.0293174500625e-4,0.4896
YGL104C,VPS73,Vacuolar Protein Sorting,1.0057081428941e-4,0.49487
YIR030C,DCG1,Dal80p-Controlled Gene,9.81129796969859e-5,0.49755
YIL027C,EMC5,ER Membrane protein Complex,9.62253026718604e-5,0.49746
YDR293C,SSD1,Suppressor of SIT4 Deletion,8.99701622808342e-5,0.49623
YBR020W,GAL1,GALactose metabolism,8.98802106137101e-5,0.48926
YCR007C,NA,NA,8.77896806719639e-5,0.48945
YCR049C,NA,NA,8.65436676276612e-5,0.49345
YDR486C,VPS60,Vacuolar Protein Sorting,8.4580479155447e-5,0.49315
YKL040C,NFU1,NifU-like protein,8.36890180428854e-5,0.48931
YPL232W,SSO1,Supressor of Sec One,8.16459591567167e-5,0.4971
YLL064C,PAU18,seriPAUperin,7.85282418384985e-5,0.49616
YOR241W,MET7,METhionine requiring,7.76149132620446e-5,0.49045
YOR126C,IAH1,Isoamyl Acetate-Hydrolyzing esterase,7.44194533879713e-5,0.49577
YAR053W,NA,NA,7.26158691219409e-5,0.49382
YPR045C,THP3,THO-related Protein,7.18344477489124e-5,0.49222
YDR429C,TIF35,Translation Initiation Factor,6.77171747996592e-5,0.49806
YLR115W,CFT2,Cleavage Factor Two,6.57272089433134e-5,0.49323
YKL086W,SRX1,SulfiRedoXin,6.55018092842168e-5,0.49908
YGL118C,NA,NA,6.50205864017768e-5,0.49359
YDR289C,RTT103,Regulator of Ty1 Transposition,6.11284959940342e-5,0.49634
YPL227C,ALG5,Asparagine-Linked Glycosylation,5.84217992673219e-5,0.49606
YNL140C,NA,NA,5.78848175924358e-5,0.49844
YPL166W,ATG29,AuTophaGy related,5.60534344358002e-5,0.49714
YKL124W,SSH4,Suppressor of SHr3 deletion,5.45251276151812e-5,0.49686
YJR054W,KCH1,Potassium (K) regulator of CcH1,5.43771954326169e-5,0.49707
YDR421W,ARO80,AROmatic amino acid requiring,5.22391816591157e-5,0.49434
YDL088C,ASM4,Anti-Suppressor in Multicopy,5.1348415560119e-5,0.49335
YPR034W,ARP7,Actin-Related Protein,4.24455428722557e-5,0.49539
YOR090C,PTC5,Phosphatase Two C,4.09144770209041e-5,0.49535
YER142C,MAG1,3-MethylAdenine DNA Glycosylase,4.07624310319789e-5,0.49907
YKL077W,PSG1,Pma1 Stabilization in the Golgi,3.7997121992552e-5,0.49988
YDL207W,GLE1,GLFG (glycine-leucine-phenylalanine-glycine) LEthal,3.55703266638799e-5,0.49354
YJR020W,NA,NA,3.32929019761976e-5,0.49883
YJL057C,IKS1,NA,1.45657558799147e-5,0.49972
YGL098W,USE1,Unconventional SNARE in the ER,1.17009736435255e-5,0.5011
YKL115C,NA,NA,1.04391286534773e-5,0.4978
YDR159W,SAC3,Suppressor of ACtin,9.94442907596748e-6,0.49776
YJR044C,VPS55,Vacuolar Protein Sorting,9.13587297651786e-6,0.49906
YDR301W,CFT1,Cleavage Factor Two,7.19184277221153e-6,0.50016
YOL161C,PAU20,seriPAUperin,6.35047837968354e-6,0.49837
YCL068C,NA,NA,3.53269806071513e-6,0.49842
YOL050C,NA,NA,2.2231224132522602e-06,0.49853
YBR274W,CHK1,CHeckpoint Kinase,1.13361056192259e-7,0.49903
YMR086C-A,NA,NA,-6.34906206106907e-7,0.49904
YGL126W,SCS3,Suppressor of Choline Sensitivity,-2.3410817915643e-6,0.50241
YMR025W,CSI1,Cop9 Signalosome Interactor,-5.49043577423346e-6,0.49911
YLR367W,RPS22B,Ribosomal Protein of the Small subunit,-6.92568478991365e-6,0.49817
YEL022W,GEA2,Guanine nucleotide Exchange on ARF,-7.37120993587461e-6,0.4987
YMR183C,SSO2,Supressor of Sec One,-8.95048405894839e-6,0.49925
YLR101C,NA,NA,-9.18564874406692e-6,0.49934
YDR158W,HOM2,HOMoserine requiring,-9.21826673040086e-6,0.49848
YKL041W,VPS24,Vacuolar Protein Sorting,-9.83584000068406e-6,0.49551
YML038C,YMD8,NA,-1.08155316464154e-5,0.50096
YER101C,AST2,ATPase STabilizing,-1.14862106243229e-5,0.49953
YBR230C,OM14,Outer Membrane Protein of 14 kDa,-1.73857528787142e-5,0.49796
YOR015W,NA,NA,-2.03842010834316e-5,0.49972
YLR043C,TRX1,ThioRedoXin,-2.64171842309543e-5,0.49974
YAL055W,PEX22,PEroXisome related,-2.79853658897615e-5,0.49717
YGL019W,CKB1,Casein Kinase Beta subunit,-3.27910987442982e-5,0.49533
YJR074W,MOG1,Multicopy suppressor Of ts Gsp1,-3.6309149855673e-5,0.49737
YDR176W,NGG1,NA,-3.66071182449643e-5,0.49813
YNL063W,MTQ1,Methyltransferase,-3.75995871387804e-5,0.49415
YOR351C,MEK1,MEiotic Kinase,-4.37171093469386e-5,0.49452
YER025W,GCD11,General Control Derepressed,-4.44203519585915e-5,0.49916
YHR202W,NA,NA,-4.6379814520648e-5,0.49704
YHR131W-A,NA,NA,-4.65737064813663e-5,0.49888
YBL094C,NA,NA,-4.98814409494032e-5,0.49444
YMR304W,UBP15,UBiquitin-specific Protease,-5.11437630197641e-5,0.49909
YLL020C,NA,NA,-5.18045278840263e-5,0.49935
YNL236W,SIN4,Switch INdependent,-5.74838081646972e-5,0.49762
YOR106W,VAM3,VAcuolar Morphogenesis,-5.76091055928e-5,0.49924
YCL074W,NA,NA,-6.17208921803495e-5,0.49233
YGR042W,MTE1,Mph1-associated TElomere maintenance protein,-6.33097953396779e-5,0.49136
YFL009W,CDC4,Cell Division Cycle,-6.46325958990317e-5,0.4969
YFR021W,ATG18,AuTophaGy related,-6.67269085936079e-5,0.49641
YGL164C,YRB30,Yeast Ran Binder,-6.69311188759088e-5,0.49416
YLR111W,NA,NA,-6.69393374039618e-5,0.49575
YIR002C,MPH1,Mutator PHenotype,-6.72115292651933e-5,0.49644
YOR133W,EFT1,Elongation Factor Two,-7.25050602767747e-5,0.49772
YOR156C,NFI1,Neck Filament Interacting,-7.66295138598851e-5,0.49658
YBR216C,YBP1,Yap1-Binding Protein,-8.12002498548916e-5,0.49004
YGR168C,PEX35,PEroXin,-8.15671243242872e-5,0.48621
YDR524C-A,NA,NA,-8.22057984217724e-5,0.49704
YLL031C,GPI13,GlycosylPhosphatidylInositol anchor biosynthesis,-8.52486137602514e-5,0.49707
YOR069W,VPS5,Vacuolar Protein Sorting,-8.61203152619703e-5,0.49058
YBR277C,NA,NA,-9.0705391365813e-5,0.49665
YGR063C,SPT4,SuPpressor of Ty's,-9.85677282791351e-5,0.49422
YMR091C,NPL6,Nuclear Protein Localization,-9.86536460329899e-5,0.49296
YDL248W,COS7,COnserved Sequence,-1.0084018754286e-4,0.49455
YDR460W,TFB3,Transcription Factor B subunit 3,-1.0248935543481e-4,0.48912
YPR103W,PRE2,PRoteinase yscE,-1.0253744340703e-4,0.49805
YHR119W,SET1,SET domain-containing,-1.0544550352991e-4,0.48693
YHR027C,RPN1,Regulatory Particle Non-ATPase,-1.0870848925125e-4,0.49102
YIL128W,MET18,METhionine requiring,-1.1703413267807e-4,0.49043
YOR332W,VMA4,Vacuolar Membrane Atpase,-1.2026943760058e-4,0.48674
YLR098C,CHA4,Catabolism of Hydroxy Amino acids,-1.2626553713767e-4,0.48594
YGR216C,GPI1,GlycosylPhosphatidylInositol anchoring biosynthesis,-1.2767479271536e-4,0.49577
YDR319C,YFT2,NA,-1.3053370393554e-4,0.48769
YCR045C,RRT12,Regulator of rDNA Transcription,-1.3319087906765e-4,0.48515
YBR170C,NPL4,Nuclear Protein Localization,-1.3367002013439e-4,0.48409
YBR288C,APM3,clathrin Adaptor Protein complex Medium chain,-1.3465468639718e-4,0.48709
YJL095W,BCK1,Bypass of C Kinase,-1.362290563806e-4,0.49461
YLR208W,SEC13,SECretory,-1.3630101535992e-4,0.47674
YDR297W,SUR2,SUppressor of Rvs161 and rvs167 mutations,-1.4021424924195e-4,0.49719
YDR252W,BTT1,BTf Three,-1.4141744464563e-4,0.48828
YNL319W,NA,NA,-1.4281427039026e-4,0.49343
YLR324W,PEX30,PEroXisome related,-1.4771536699073e-4,0.49744
YNL049C,SFB2,Sed Five Binding,-1.5755147649254e-4,0.48703
YJL081C,ARP4,Actin-Related Protein,-1.5833432024833e-4,0.48599
YJL136W-A,NA,NA,-1.6033433228395e-4,0.49305
YLR189C,ATG26,AuTophaGy related,-1.642235728652e-4,0.48473
YBR209W,NA,NA,-1.6506892491141e-4,0.49417
YKR074W,AIM29,Altered Inheritance rate of Mitochondria,-1.6602959887583e-4,0.49609
YBR254C,TRS20,TRapp Subunit,-1.6835918765466e-4,0.49457
YDR305C,HNT2,Histidine triad NucleoTide-binding,-1.7065771378765e-4,0.48146
YNL215W,IES2,Ino Eighty Subunit,-1.7084469457173e-4,0.48229
YPR031W,NTO1,NuA Three Orf,-1.74208636762e-4,0.48296
YPR156C,TPO3,Transporter of POlyamines,-1.8409479175468e-4,0.48668
YPR167C,MET16,METhionine requiring,-1.8452237724729e-4,0.49347
YOR233W,KIN4,KINase,-1.9215925197882e-4,0.4856
YKR096W,ESL2,EST/SMG-like,-1.9356606331415e-4,0.49011
YPR042C,PUF2,PUmilio-homology domain Family,-1.9407622783473e-4,0.48945
YPL050C,MNN9,MaNNosyltransferase,-1.9409051867029e-4,0.47312
YDR394W,RPT3,"Regulatory Particle Triple-A protein, or Regulatory Particle Triphosphatase",-1.9520416176157e-4,0.48529
YCR082W,AHC2,Ada Histone acetyltransferase complex Component,-1.9637209046584e-4,0.49421
YLR054C,OSW2,Outer Spore Wall,-1.9804411485318e-4,0.46155
YGL113W,SLD3,Synthetically Lethal with Dpb11-1,-1.9814721859594e-4,0.49159
YOR259C,RPT4,"Regulatory Particle Triple-A protein, or Regulatory Particle Triphosphatase",-2.0204848592456e-4,0.49306
YDR253C,MET32,METhionine requiring,-2.0828055032203e-4,0.48986
YDL096C,OPI6,OverProducer of Inositol,-2.1042773118101e-4,0.48126
YNR076W,PAU6,seriPAUperin family,-2.1699221804084e-4,0.49434
YLR260W,LCB5,Long-Chain Base,-2.1920801882321e-4,0.48565
YPR196W,NA,NA,-2.1925094866215e-4,0.48095
YPR180W,AOS1,Activation Of Smt3p,-2.1963008951657e-4,0.45534
YLR270W,DCS1,DeCapping Scavenger,-2.2175359321122e-4,0.48577
YLR148W,PEP3,carboxyPEPtidase Y-deficient,-2.2263929031068e-4,0.47897
YLR083C,EMP70,NA,-2.2368212338049e-4,0.48591
YCR038C,BUD5,BUD site selection,-2.2982189737737e-4,0.47019
YLR398C,SKI2,SuperKIller,-2.3099267553389e-4,0.49384
YBL065W,NA,NA,-2.3388089766758e-4,0.49137
YKR029C,SET3,SET domain-containing,-2.3836445874498e-4,0.4799
YHR144C,DCD1,dCMP Deaminase,-2.4148211954457e-4,0.49126
YDR433W,NA,NA,-2.4593808373721e-4,0.49209
YLR426W,TDA5,Topoisomerase I Damage Affected,-2.4671048347649e-4,0.48469
YPL060W,MFM1,Mrs2 Function Modulating factor,-2.4827102009018e-4,0.48533
YLR416C,NA,NA,-2.4895954557815e-4,0.48416
YPL109C,CQD1,CoQ Distribution,-2.497734593369e-4,0.48041
YHR078W,NA,NA,-2.5286885764091e-4,0.47781
YNL314W,DAL82,Degradation of Allantoin,-2.5756749720572e-4,0.45144
YIR027C,DAL1,Degradation of Allantoin,-2.5828768746196e-4,0.49403
YMR301C,ATM1,"ABC Transporter, Mitochondrial",-2.5918253814651e-4,0.47913
YLL020C,NA,NA,-2.6143113472433e-4,0.48712
YBL012C,NA,NA,-2.6377810592778e-4,0.47332
YLR290C,COQ11,COenzyme Q,-2.6399848085859e-4,0.48869
YMR186W,HSC82,NA,-2.691128143428e-4,0.48966
YGL232W,TAN1,Trna AcetylatioN,-2.7059350751511e-4,0.48563
YIL021W,RPB3,RNA Polymerase B,-2.7094115149326e-4,0.48923
YDR228C,PCF11,Protein 1 of Cleavage and polyadenylation Factor I,-2.7138634074263e-4,0.4805
YOR117W,RPT5,"Regulatory Particle Triple-A protein, or Regulatory Particle Triphosphatase",-2.7497128629232e-4,0.48379
YNL265C,IST1,Increased Sodium Tolerance,-2.7818563960254e-4,0.4915
YDR052C,DBF4,DumbBell Former,-2.815215282753e-4,0.49098
YMR200W,ROT1,Reversal Of Tor2 lethality,-2.8339454296787e-4,0.48768
YMR178W,FPY1,FAD PYrophosphatase,-2.8603957766957e-4,0.4894
YLR361C,DCR2,Dose-dependent Cell cycle Regulator,-2.878333474885e-4,0.46921
YNL057W,NA,NA,-2.9284981281073e-4,0.48778
YLR114C,AVL9,Apl2 Vps1 Lethal,-2.9428534646514e-4,0.45785
YPL041C,MRX11,Mitochondrial oRganization of gene eXpression (MIOREX),-2.9643686261934e-4,0.48513
YNL143C,NA,NA,-3.0064999025251e-4,0.47092
YER076C,NA,NA,-3.0131468351947e-4,0.47675
YBL061C,SKT5,NA,-3.031574848225e-4,0.46933
YDR540C,IRC4,Increased Recombination Centers,-3.0644213020539e-4,0.47782
YIL078W,THS1,THreonyl tRNA Synthetase,-3.0835223513795e-4,0.47376
YGR291C,NA,NA,-3.085823067475e-4,0.4812
YPL190C,NAB3,Nuclear polyAdenylated RNA-Binding,-3.1402847378105e-4,0.49594
YGL136C,MRM2,Mitochondrial rRNA Methyl transferase,-3.1408962329988e-4,0.42761
YDL221W,NA,NA,-3.1468393926282e-4,0.46185
YMR122C,NA,NA,-3.1617262877245e-4,0.47381
YPR077C,NA,NA,-3.1843139859974e-4,0.47631
YBR093C,PHO5,PHOsphate metabolism,-3.207929139239e-4,0.48142
YOL111C,MDY2,Mating-Deficient Yeast,-3.2205751472532e-4,0.46613
YGR203W,YCH1,Yeast Cdc25 Homolog,-3.2258025070019e-4,0.47996
YGL092W,NUP145,NUclear Pore,-3.2290066766514e-4,0.47454
YGL192W,IME4,Inducer of MEiosis,-3.2371573487188e-4,0.48149
YEL074W,NA,NA,-3.2421731659228e-4,0.48264
YHR152W,SPO12,SPOrulation,-3.2489691444636e-4,0.49702
YBL051C,PIN4,Psi+ INducibility,-3.2527249608185e-4,0.49634
YDR018C,NA,NA,-3.2546251416715e-4,0.49347
YIL037C,PRM2,Pheromone-Regulated Membrane protein,-3.2561065623967e-4,0.4788
YDR092W,UBC13,UBiquitin-Conjugating,-3.2611314338913e-4,0.48869
YLR236C,NA,NA,-3.3341352656589e-4,0.46361
YBR086C,IST2,Increased Sodium Tolerance,-3.3345071948307e-4,0.46288
YIL054W,NA,NA,-3.3379974571112e-4,0.48511
YLR379W,NA,NA,-3.3464685144723e-4,0.46243
YOL143C,RIB4,RIBoflavin biosynthesis,-3.3758192396757e-4,0.4864
YPL263C,KEL3,KELch,-3.3790513885056e-4,0.48127
YDR143C,SAN1,Sir Antagonist,-3.4069581479998e-4,0.49418
YKL190W,CNB1,CalciNeurin subunit B,-3.4349711806613e-4,0.46438
YDR535C,NA,NA,-3.4671805741636e-4,0.47859
YCL022C,NA,NA,-3.4849026158641e-4,0.44592
YGL202W,ARO8,AROmatic amino acid requiring,-3.5090893212524e-4,0.48937
YBR173C,UMP1,Ubiquitin-Mediated Proteolysis,-3.5272955504891e-4,0.48329
YMR192W,GYL1,GYp Like,-3.5737523421555e-4,0.46887
YDR401W,NA,NA,-3.5858237380175e-4,0.47432
YGR018C,NA,NA,-3.6129790333503e-4,0.46277
YKL214C,YRA2,Yeast RNA Annealing protein,-3.6487326520813e-4,0.43937
YKL161C,KDX1,Kinase Dead X-talker,-3.6963837724669e-4,0.45998
YPR106W,ISR1,Inhibition of Staurosporine Resistance,-3.7108503441743e-4,0.48808
YCR033W,SNT1,SaNT domains,-3.7293198732616e-4,0.45895
YJR127C,RSF2,ReSpiration Factor,-3.738482478766e-4,0.47692
YBL105C,PKC1,Protein Kinase C,-3.7468201613855e-4,0.45366
YHR045W,NA,NA,-3.8114998484518e-4,0.48106
YEL067C,NA,NA,-3.8222247907968e-4,0.4735
YGL223C,COG1,Conserved Oligomeric Golgi complex,-3.827555468073e-4,0.47659
YJR155W,AAD10,Aryl-Alcohol Dehydrogenase,-3.8682182525939e-4,0.49186
YMR284W,YKU70,Yeast KU protein,-3.8915753327869e-4,0.4751
YHR060W,VMA22,Vacuolar Membrane Atpase,-3.9161812873815e-4,0.47572
YGL108C,NA,NA,-3.9240967855037e-4,0.47643
YKL090W,CUE2,Coupling of Ubiquitin conjugation to ER degradation,-3.9329211492587e-4,0.46571
YKR094C,RPL40B,Ribosomal Protein of the Large subunit,-3.9345805886915e-4,0.49002
YPR198W,SGE1,Suppression of Gal11 Expression,-3.9389513689023e-4,0.47856
YLR250W,SSP120,Saccharomyces Secretory Protein,-3.9701090985307e-4,0.44464
YJR151C,DAN4,Delayed ANaerobic,-3.9918788621736e-4,0.45161
YBR220C,NA,NA,-4.0115900790268e-4,0.46147
YJL172W,CPS1,CarboxyPeptidase yscS,-4.0245479127885e-4,0.47183
YCR031C,RPS14A,Ribosomal Protein of the Small subunit,-4.0911563929814e-4,0.4935
YNL085W,MKT1,Maintenance of K2 Killer Toxin,-4.1237992028197e-4,0.47508
YDR295C,HDA2,Histone DeAcetylase,-4.1493557906341e-4,0.45439
YPL125W,KAP120,KAryoPherin,-4.1732915609975e-4,0.48373
YLR058C,SHM2,Serine HydroxyMethyltransferase,-4.2347269559899e-4,0.47858
YIL063C,YRB2,Yeast Ran Binder,-4.2480633785124e-4,0.47284
YGL109W,NA,NA,-4.2666529508184e-4,0.47441
YJL209W,CBP1,Cytochrome B mRNA Processing,-4.2732781068196e-4,0.47977
YPR046W,MCM16,MiniChromosome Maintenance,-4.2830190331232e-4,0.48724
YKR087C,OMA1,Overlapping activity with M-AAA protease,-4.2928790726825e-4,0.46559
YLR415C,NA,NA,-4.3247996828117e-4,0.45277
YAL032C,PRP45,Pre-mRNA Processing,-4.3464896682542e-4,0.45759
YKL206C,ADD66,Alpha1-proteinase inhibitor-Degradation Deficient,-4.3821341846404e-4,0.4906
YER120W,SCS2,Suppressor of Choline Sensitivity,-4.4022602519003e-4,0.45526
YBR124W,NA,NA,-4.4045935713107e-4,0.46874
YLR388W,RPS29A,Ribosomal Protein of the Small subunit,-4.4309372370765e-4,0.49108
YMR172C-A,NA,NA,-4.4320279918764e-4,0.46818
YHR132C,ECM14,ExtraCellular Mutant,-4.4663348129887e-4,0.47509
YOR055W,NA,NA,-4.4700871001879e-4,0.4691
YIL072W,HOP1,HOmolog Pairing,-4.4769446848597e-4,0.43989
YPL110C,GDE1,GlycerophosphoDiEsterase,-4.4835311545364e-4,0.4463
YOR349W,CIN1,Chromosome INstability,-4.5096987851977e-4,0.47596
YLR358C,NA,NA,-4.5315108256723e-4,0.48665
YOR318C,NA,NA,-4.5365831147478e-4,0.47047
YKR020W,VPS51,Vacuolar Protein Sorting,-4.5530283101998e-4,0.46252
YNL204C,SPS18,SPorulation-Specific,-4.6148559562179e-4,0.45508
YPL242C,IQG1,IQGAP-related protein,-4.628693649222e-4,0.48573
YOL164W,BDS1,Bacterially Derived Sulfatase,-4.6410858815539e-4,0.46576
YKL069W,NA,NA,-4.6756291430772e-4,0.48238
YPL021W,ECM23,ExtraCellular Mutant,-4.6756451833e-4,0.47894
YIL102C,NA,NA,-4.6982932409623e-4,0.46612
YLR136C,TIS11,similar to the mammalian TPA Induced Sequence gene family,-4.7204634941186e-4,0.48968
YMR168C,CEP3,CEntromere Protein,-4.7237466743559e-4,0.45951
YHR115C,DMA1,Defective in Mitotic Arrest,-4.7378317853973e-4,0.46439
YHL019C,APM2,clathrin Adaptor Protein complex Medium chain,-4.7572211325713e-4,0.47173
YNL106C,INP52,INositol polyphosphate 5-Phosphatase,-4.7724581320723e-4,0.45592
YDR541C,NA,NA,-4.7966270582572e-4,0.46233
YGR100W,MDR1,Mac1-Dependent Regulator,-4.8072619501998e-4,0.44028
YDR331W,GPI8,GlycosylPhosphatidylInositol anchor biosynthesis,-4.8085249473208e-4,0.42256
YCR077C,PAT1,Protein Associated with Topoisomerase II,-4.8331800572259e-4,0.49343
YCL032W,STE50,STErile,-4.8423485639275e-4,0.48348
YNL035C,NA,NA,-4.8796791540353e-4,0.4273
YDL091C,UBX3,UBiquitin regulatory X,-4.8874306069735e-4,0.47251
YHR082C,KSP1,Kinase Suppressing Prp20-10,-4.9380944225056e-4,0.46772
YOR296W,NA,NA,-4.9504626848216e-4,0.47003
YNL218W,MGS1,Maintenance of Genome Stability,-4.9711500870583e-4,0.43933
YMR099C,NA,NA,-5.0554842654747e-4,0.48054
YLR231C,BNA5,Biosynthesis of Nicotinic Acid,-5.0938385378168e-4,0.48659
YLR039C,RIC1,RIbosome Control,-5.1139909989271e-4,0.44856
YDL064W,UBC9,UBiquitin-Conjugating,-5.1812183183868e-4,0.48367
YPR015C,NA,NA,-5.1920789697329e-4,0.44767
YBL026W,LSM2,Like SM,-5.2178986204256e-4,0.43653
YPL244C,HUT1,Homolog of UDP-galactose Transporter,-5.227883136978e-4,0.46308
YDR095C,NA,NA,-5.2329873527991e-4,0.47555
YER135C,NA,NA,-5.2407147213241e-4,0.46841
YGL050W,TYW3,Trna-YW synthesizing protein,-5.3097570167293e-4,0.45705
YML065W,ORC1,Origin Recognition Complex,-5.3107262555456e-4,0.42514
YNL142W,MEP2,NA,-5.3858522252071e-4,0.49792
YNL127W,FAR11,Factor ARrest,-5.4277824789315e-4,0.47567
YJL015C,NA,NA,-5.4335119153476e-4,0.47497
YJL052W,TDH1,Triose-phosphate DeHydrogenase,-5.4450776754213e-4,0.48806
YOR171C,LCB4,Long-Chain Base,-5.4601610815633e-4,0.46967
YDR149C,NA,NA,-5.5728626247208e-4,0.43795
YJL142C,IRC9,Increased Recombination Centers,-5.6165151288568e-4,0.46992
YJR086W,STE18,STErile,-5.6223696936375e-4,0.4609
YBR201W,DER1,Degradation in the Endoplasmic Reticulum,-5.6276397565088e-4,0.46778
YJL085W,EXO70,EXOcyst,-5.7170919020467e-4,0.43453
YLR367W,RPS22B,Ribosomal Protein of the Small subunit,-5.7189699892224e-4,0.49153
YMR277W,FCP1,tfiiF-associating component of Ctd Phosphatase,-5.7505888828155e-4,0.48714
YCR037C,PHO87,PHOsphate metabolism,-5.7522038085536e-4,0.4524
YAR075W,NA,NA,-5.801274929844e-4,0.47686
YGL134W,PCL10,Pho85 CycLin,-5.8029438664651e-4,0.42168
YGL193C,NA,NA,-5.8366215190686e-4,0.40231
YMR141C,NA,NA,-5.8413185395085e-4,0.4623
YIL013C,PDR11,Pleiotropic Drug Resistance,-5.8472552057661e-4,0.45658
YLR269C,NA,NA,-5.8665074907072e-4,0.41857
YBR128C,ATG14,AuTophaGy related,-5.8954917364053e-4,0.46649
YBL108W,NA,NA,-5.9253192486133e-4,0.4532
YOR178C,GAC1,Glycogen ACcumulation,-5.946437127599e-4,0.46916
YMR253C,NA,NA,-5.9753272176028e-4,0.43282
YNR042W,NA,NA,-5.9967578412118e-4,0.39397
YOL132W,GAS4,Glycophospholipid-Anchored Surface protein,-6.0114209744346e-4,0.42458
YEL009C,GCN4,General Control Nonderepressible,-6.0212964173472e-4,0.43485
YGL214W,NA,NA,-6.0458518241518e-4,0.48115
YHL025W,SNF6,Sucrose NonFermenting,-6.0767629724472e-4,0.4685
YLR365W,NA,NA,-6.1046003678745e-4,0.47558
YDR332W,IRC3,Increased Recombination Centers,-6.1128230256942e-4,0.41238
YLR396C,VPS33,Vacuolar Protein Sorting,-6.141120505432e-4,0.46021
YLR210W,CLB4,CycLin B,-6.1500967515737e-4,0.47927
YGR051C,NA,NA,-6.1777249928354e-4,0.44716
YLR060W,FRS1,phenylalanyl (F)-tRNA Synthetase,-6.318370515755e-4,0.4887
YPR028W,YOP1,YIP One Partner,-6.3464710860804e-4,0.45019
YOR163W,DDP1,Diadenosine and Diphosphoinositol Polyphosphate phosphohydrolase,-6.3520379033765e-4,0.46725
YBL064C,PRX1,PeroxiRedoXin,-6.3670634131126e-4,0.47009
YHR140W,NA,NA,-6.3692433701562e-4,0.48203
YAL065C,NA,NA,-6.4050833377496e-4,0.47551
YMR285C,NGL2,NA,-6.4210929044333e-4,0.46241
YPL165C,SET6,SET domain-containing,-6.5171240726525e-4,0.46265
YIL112W,HOS4,Hda One Similar,-6.5294787424623e-4,0.38617
YGR209C,TRX2,ThioRedoXin,-6.5353727919074e-4,0.47423
YBR235W,VHC1,Vacuolar protein Homologous to CCC family,-6.5543191121851e-4,0.43143
YDR135C,YCF1,Yeast Cadmium Factor,-6.5556482277097e-4,0.49002
YOL048C,RRT8,Regulator of rDNA Transcription,-6.6401173054573e-4,0.48583
YLR214W,FRE1,Ferric REductase,-6.6666830164171e-4,0.40937
YLR437C,DIF1,Damage-regulated Import Facilitator,-6.6725806285098e-4,0.47826
YMR264W,CUE1,Coupling of Ubiquitin conjugation to ER degradation,-6.7667686671741e-4,0.44675
YNL028W,NA,NA,-6.8168480488912e-4,0.47642
YMR113W,FOL3,FOLic acid synthesis,-6.849839788448e-4,0.43296
YML079W,NA,NA,-6.8582117031588e-4,0.46881
YKR031C,SPO14,SPOrulation,-6.8645430357079e-4,0.45185
YER168C,CCA1,tRNA CCA-pyrophosphorylase,-6.8990137752684e-4,0.47764
YDR431W,NA,NA,-6.9856365735926e-4,0.44395
YKR066C,CCP1,Cytochrome c Peroxidase,-7.0037198329415e-4,0.47307
YFL040W,NA,NA,-7.0140788434779e-4,0.41623
YML041C,VPS71,Vacuolar Protein Sorting,-7.0476188882629e-4,0.40263
YNL336W,COS1,COnserved Sequence,-7.0625333776572e-4,0.4598
