Symbol,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16
YAR019C,9.976070533195516,9.984077370300666,9.776530419347067,9.790548214913088,9.925318127102928,9.88926212875178,9.945118849571612,10.14991532576162,10.11545821323985,10.007202056713096,10.198367303724241,10.012423550879172,10.068654749312977,9.913639589093789,9.975056174537348,9.98020084035603
YAR019W-A,10.131936397744573,9.997796665298912,9.980155685205679,9.936611933447338,10.113033692013305,10.03219850220125,10.046017209541903,10.347215573743789,10.309726933008559,10.183165759093546,10.282249667404109,10.10818217488166,10.19172154792105,10.062786974148528,10.135288108760996,10.06964082477128
YAR020C,9.331117819310412,9.401357022199639,9.602411497857323,9.56341581700941,9.577081924180892,9.608325914145887,9.350743557994864,9.710815898468665,9.881757441855068,9.71567788539297,9.64858070688966,9.692061119227796,9.260348710477574,9.409085890174428,9.119792059053559,9.23617343967433
YAR023C,10.09547532225371,10.091765836913172,9.91423941588787,10.007551200983666,10.16609794176794,10.175550989396326,10.198041016491409,10.38896850524307,10.369801529676442,10.232981494556814,10.120350279026225,10.071261366787203,10.05606649675271,9.986128458570013,9.929248571818494,10.043386177860555
YAR027W,9.875846630481124,9.748331296595858,9.555387931477293,9.463012046936937,9.600996528139019,9.861530991603232,9.744715380514744,9.7917828462452,9.76232684038588,9.87722106351961,9.912768323086826,9.810674588636143,9.856373065175477,9.697116396278192,9.681197267093872,9.757123608946024
YAR028W,9.248787411789934,9.396761936383923,9.532445371873663,9.52495521313686,9.293786849852921,9.426560081264585,9.484339059879218,9.57908964752299,9.803245466217188,9.805149943982114,9.442741599403032,9.749668478319586,9.433362191872039,9.486093281199182,9.251422497401112,9.251545148814712
YAR029W,9.044988794394868,9.4059375187972,9.48543582458323,9.382441783489327,9.264138338659551,9.38362235625007,9.39830636197425,9.47346155169936,9.73889510005476,9.742771426404301,9.240664386977796,9.653031483814047,9.391388663009533,9.320106971268993,9.33617612508544,9.058801337433076
YAR030C,8.632617444551125,8.488003403696979,9.047797594605559,9.092175928200225,9.276566015218116,8.981480840583252,9.285672204133611,9.194766314328765,9.358864363189111,9.45401159661344,9.101084100823627,9.25514676248932,9.10708228226669,9.024005071033079,8.767968137937599,8.79910021991879
YAR031W,8.636123084553809,8.67798357217019,8.978191528107605,8.933740208791473,9.181961009875605,8.929006862273706,9.425142608174681,9.396079019652479,9.321042933608204,9.529854959010388,9.022519430842014,9.322153635738823,9.097900080026243,9.011429343406125,8.851641844973964,8.79910021991879
YAR033W,9.613119291011934,9.52862064838181,9.582445919078786,9.623975275402367,9.593068958317229,9.552287337705298,9.64861603306469,9.60015468022648,9.678594634058314,9.654574867863824,9.661601027305203,9.814403156472936,9.481228476155557,9.41625890872168,9.425357956090885,9.536444038884307
YAR035W,8.276087405934163,8.25399303312784,8.252147175717413,7.584444260300448,8.459788176435538,8.334490399042773,8.40780049977613,8.256807831176507,8.51481571435201,8.47436774996446,9.019151200819522,9.23859117294395,8.45475709423277,8.767769411848434,8.251222166344128,7.982638418862948
