Symbol,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16
YAL032C,9.91828591550285,10.30697356942477,10.231843099956393,10.181720873546924,10.037951014390142,9.892025191076321,10.065693556874699,9.881987891286917,10.013704845103211,9.897221825559898,10.082232844039606,10.091657846669323,10.088788238716907,9.991846568335587,9.920678590302957
YAL031W-A,7.847782294291424,7.875171144194467,8.02346882464767,7.820303404988218,7.524630104200091,7.733114083392926,7.890530303673955,7.633032912376797,7.6215533516904985,7.85134280284227,7.710500881636363,7.853986701527817,7.800899899920305,7.6727626298742795,7.467929779431792
YAL031C,10.436072290338949,10.59499848091726,10.681402486813012,10.49619401214696,10.443485112384117,10.545636840823038,10.447713463725519,10.522088680060767,10.573271959081115,10.572653309620936,10.573299211983871,10.716365753165135,10.515699838284043,10.577276872697475,10.499673478989688
YAL030W,8.497579872029338,8.56740818834885,8.637625470150269,8.571064600806936,8.68882837505527,8.58094636755507,8.532196108832288,8.58578514334777,8.63939663026876,8.5440976095208665,8.797989365017642,8.998882885441258,8.867278739709661,8.860542752925522,8.837953291880332
YAL029C,11.667589862621854,11.498868375281738,11.39786716040622,11.419859454042811,11.331717572262209,11.33947948894379,11.352595027195658,11.3611060178007,11.402093920741576,11.475639122466621,11.435584123188367,11.470251188268596,11.437752072323603,11.564530366510986,11.49564565584265
YAL028W,10.383959340300162,10.534947701157986,10.687772829091772,10.437208151687903,10.47079330361625,10.523569230215978,10.401204746171556,10.31651150143787,10.248784233469026,10.50903740722424,10.507455522314675,10.502478777793051,10.576484346796851,10.36285198506384,10.475986905211604
YAL027W,9.165947909995463,8.819040368960492,8.799324730839759,8.595248922573752,8.799397971998346,8.53756005568394,8.616039773284722,8.674328912754907,8.754266938333322,8.456876307976946,8.675420701773277,8.841666950205973,8.88264304936184,8.984784663759404,9.006150458089438
YAL026C-A,7.501565970299101,7.571206196623106,7.474406502290538,7.393667935250569,7.449104698596435,7.387038880593637,7.416469346708873,7.070278746456907,7.4373416722443,7.048665682866595,7.358775945882172,7.456173592112929,7.467605550082998,7.754831937620275,7.57288925418912
YAL026C,11.387836423716056,11.358882398193956,11.385510375144921,11.2832546500887,11.32204763806728,11.285862613758516,11.268726805130779,11.17728890272731,11.222054080504861,11.424833028121057,11.315027285904256,11.249807417117577,11.374496145691516,11.428401306390214,11.37489971901422
YAL025C,9.014223855462282,9.834554888222545,9.400116953873376,9.569166660098801,9.5878642696158,9.42885180910765,9.441103500777619,9.418193335076923,9.654588445018959,9.454821930320842,9.591297028338905,9.840093784961626,9.754887502163468,9.739771722497057,9.614246638497931
YAL024C,11.138079207037606,11.257393224527235,11.070720769555042,11.138533889528178,11.127844149694031,11.236972937912299,11.156532847425877,11.185529347064415,11.260737429609357,11.082786552301647,11.262770901898291,11.20477972732266,11.07347215397646,11.253583801367755,11.189267946327627
YAL023C,11.414058264598333,11.471780531000688,11.402393112812653,11.23211750448211,11.101365189621893,11.186368212359904,11.206976188923832,10.992385748141052,11.159408528725013,11.260707646635364,11.19745735143449,11.23583178045814,11.307770031890703,11.05327304816642,11.102723482644356
YAL022C,10.861475240700656,10.933571788348596,11.177936206966002,10.791345966904377,10.941763495403313,10.671391433859236,10.699086941603884,10.554263393142822,10.879276238069854,11.146887969616186,10.777046757495443,10.785155655138597,10.868050853745158,10.550717715938129,10.44703992774383
YAL021C,11.53448343041532,11.638346575714413,11.82132679778044,11.547742508776105,11.566493096702851,11.591855271973067,11.39672550421183,11.303800539137448,11.602673003609603,11.761519245058334,11.59835247836416,11.511438510278541,11.591522346570734,11.380730915956919,11.255691783089445
YAL020C,10.829360084378036,10.925608306518495,11.145905939518917,11.02960937352253,10.893908095242566,10.585237763714117,10.660116585616196,10.34212913408023,10.680917652720183,10.88815427743028,10.700538058256086,10.563898684466274,10.73809225962049,10.4618783424316,10.310857452542544
YAL019W-A,9.44561253878144,9.884707396279158,9.943248631838312,9.875983895475027,9.69254779522893,9.188224238248031,9.37845998617238,9.225627494171755,9.553972931114824,9.432134485849378,9.467476146866689,9.30024069137418,9.614709844115207,9.135368557431098,9.089681366478985
YAL019W,11.56600848813148,11.659764751519942,11.660596564670396,11.458275199259562,11.415948516469827,11.429260712172798,11.458597567232735,11.350151428213758,11.456428739076523,11.519345377506681,11.495683855892471,11.57179087478638,11.61240779313867,11.532895303530609,11.477072160894224
YAL018C,9.303223089031103,9.306360701643712,9.133885269779633,9.146602535162405,9.180279474474226,9.030248863233549,8.953439985903081,9.08195842154198,9.148604208045755,9.127771215056347,9.040757471920497,9.13311720579385,9.03342300153745,9.421619517563512,9.213256100731602
YAL017W,10.880406689965518,10.97825293736621,11.039514172599786,11.146739071913215,11.13589470589057,11.290226060643946,11.356663137419636,11.390710181031828,11.376062643213588,11.228153208354824,11.3227050163199,11.11696268603426,11.062720767165045,10.926205877648169,10.948901725406254
